Site,Plot,Treatment,Date,Time,Ambient,RH,DewPt,SURFACE,3cmBG,10cmBG
ITEX2.0,2,OTC,27/07/2013,14,-0.479,100,-0.5,0.024,0.187,0.2727
ITEX2.0,2,OTC,27/07/2013,15,-0.227,100,-0.2,0.024,0.1855,0.2727
ITEX2.0,2,OTC,27/07/2013,16,-0.116,100,-0.1,0.051,0.1862,0.2727
ITEX2.0,2,OTC,27/07/2013,17,-0.088,100,-0.1,0.079,0.1855,0.2719
ITEX2.0,2,OTC,27/07/2013,18,-0.116,100,-0.1,0.107,0.1862,0.2719
ITEX2.0,2,OTC,27/07/2013,19,-0.227,100,-0.2,0.135,0.1855,0.2712
ITEX2.0,2,OTC,27/07/2013,20,-0.255,100,-0.3,0.163,0.1862,0.2719
ITEX2.0,2,OTC,27/07/2013,21,-0.339,100,-0.3,0.19,0.1855,0.2719
ITEX2.0,2,OTC,27/07/2013,22,-0.423,100,-0.4,0.19,0.1862,0.2719
ITEX2.0,2,OTC,27/07/2013,23,-0.423,100,-0.4,0.19,0.1855,0.2712
ITEX2.0,2,OTC,28/07/2013,00,-0.451,100,-0.5,0.19,0.1855,0.2712
ITEX2.0,2,OTC,28/07/2013,01,-0.451,100,-0.5,0.19,0.1855,0.2712
ITEX2.0,2,OTC,28/07/2013,02,-0.479,100,-0.5,0.19,0.1855,0.2712
ITEX2.0,2,OTC,28/07/2013,03,-0.62,100,-0.6,0.19,0.1855,0.2712
ITEX2.0,2,OTC,28/07/2013,04,-0.732,100,-0.7,0.163,0.1855,0.2705
ITEX2.0,2,OTC,28/07/2013,05,-0.873,100,-0.9,0.107,0.1848,0.2705
ITEX2.0,2,OTC,28/07/2013,06,-0.902,100,-0.9,0.079,0.1855,0.2705
ITEX2.0,2,OTC,28/07/2013,07,-0.902,100,-0.9,0.024,0.1848,0.2705
ITEX2.0,2,OTC,28/07/2013,08,-0.817,100,-0.8,0.024,0.1848,0.2698
ITEX2.0,2,OTC,28/07/2013,09,-0.648,100,-0.7,0.024,0.1848,0.2698
ITEX2.0,2,OTC,28/07/2013,10,-0.479,100,-0.5,0.024,0.184,0.269
ITEX2.0,2,OTC,28/07/2013,11,-0.255,100,-0.3,0.051,0.1848,0.269
ITEX2.0,2,OTC,28/07/2013,12,-0.116,100,-0.1,0.079,0.184,0.2698
ITEX2.0,2,OTC,28/07/2013,13,-0.06,100,-0.1,0.107,0.184,0.269
ITEX2.0,2,OTC,28/07/2013,14,-0.032,100,0,0.135,0.184,0.269
ITEX2.0,2,OTC,28/07/2013,15,-0.032,100,0,0.163,0.184,0.2683
ITEX2.0,2,OTC,28/07/2013,16,-0.004,100,0,0.19,0.1833,0.2683
ITEX2.0,2,OTC,28/07/2013,17,0.024,100,0,0.218,0.1833,0.2683
ITEX2.0,2,OTC,28/07/2013,18,0.024,100,0,0.218,0.1833,0.2683
ITEX2.0,2,OTC,28/07/2013,19,0.079,100,0.1,0.246,0.1833,0.2683
ITEX2.0,2,OTC,28/07/2013,20,0.135,100,0.1,0.246,0.1833,0.2683
ITEX2.0,2,OTC,28/07/2013,21,0.301,100,0.3,0.273,0.1833,0.2676
ITEX2.0,2,OTC,28/07/2013,22,0.495,100,0.5,0.329,0.1826,0.2676
ITEX2.0,2,OTC,28/07/2013,23,0.66,100,0.7,0.384,0.1819,0.2676
ITEX2.0,2,OTC,29/07/2013,00,0.605,100,0.6,0.439,0.1848,0.2676
ITEX2.0,2,OTC,29/07/2013,01,0.825,100,0.8,0.522,0.1906,0.2676
ITEX2.0,2,OTC,29/07/2013,02,0.715,100,0.7,0.55,0.1964,0.2698
ITEX2.0,2,OTC,29/07/2013,03,0.797,100,0.8,0.55,0.2058,0.2727
ITEX2.0,2,OTC,29/07/2013,04,0.715,100,0.7,0.55,0.2167,0.2806
ITEX2.0,2,OTC,29/07/2013,05,0.467,100,0.5,0.522,0.2196,0.2901
ITEX2.0,2,OTC,29/07/2013,06,0.852,100,0.8,0.522,0.2218,0.2937
ITEX2.0,2,OTC,29/07/2013,07,1.044,100,1,0.577,0.2225,0.2959
ITEX2.0,2,OTC,29/07/2013,08,0.907,100,0.9,0.632,0.2211,0.2966
ITEX2.0,2,OTC,29/07/2013,09,1.208,100,1.2,0.66,0.2225,0.2966
ITEX2.0,2,OTC,29/07/2013,10,1.48,100,1.5,0.687,0.2211,0.2974
ITEX2.0,2,OTC,29/07/2013,11,1.561,100,1.6,0.742,0.2204,0.2981
ITEX2.0,2,OTC,29/07/2013,12,1.561,100,1.6,0.77,0.2189,0.2974
ITEX2.0,2,OTC,29/07/2013,13,1.588,100,1.6,0.825,0.2182,0.2974
ITEX2.0,2,OTC,29/07/2013,14,1.643,100,1.6,0.852,0.2182,0.2981
ITEX2.0,2,OTC,29/07/2013,15,1.778,100,1.8,0.852,0.2182,0.2981
ITEX2.0,2,OTC,29/07/2013,16,1.805,100,1.8,0.852,0.2196,0.2995
ITEX2.0,2,OTC,29/07/2013,17,1.724,100,1.7,0.88,0.2196,0.3003
ITEX2.0,2,OTC,29/07/2013,18,1.67,100,1.7,0.907,0.2196,0.2995
ITEX2.0,2,OTC,29/07/2013,19,1.751,100,1.7,0.962,0.2196,0.3003
ITEX2.0,2,OTC,29/07/2013,20,1.697,100,1.7,0.962,0.2196,0.301
ITEX2.0,2,OTC,29/07/2013,21,1.697,100,1.7,0.989,0.2196,0.3017
ITEX2.0,2,OTC,29/07/2013,22,1.615,100,1.6,0.989,0.2211,0.3024
ITEX2.0,2,OTC,29/07/2013,23,1.534,100,1.5,0.989,0.2211,0.3032
ITEX2.0,2,OTC,30/07/2013,00,1.18,100,1.2,0.88,0.2276,0.3082
ITEX2.0,2,OTC,30/07/2013,01,1.017,100,1,0.852,0.2276,0.3119
ITEX2.0,2,OTC,30/07/2013,02,0.77,100,0.8,0.797,0.2254,0.3112
ITEX2.0,2,OTC,30/07/2013,03,0.19,100,0.2,0.687,0.2218,0.3097
ITEX2.0,2,OTC,30/07/2013,04,0.246,100,0.2,0.632,0.2204,0.3082
ITEX2.0,2,OTC,30/07/2013,05,0.329,100,0.3,0.632,0.2189,0.3075
ITEX2.0,2,OTC,30/07/2013,06,0.495,100,0.5,0.632,0.2175,0.3068
ITEX2.0,2,OTC,30/07/2013,07,0.495,100,0.5,0.632,0.216,0.3053
ITEX2.0,2,OTC,30/07/2013,08,0.66,100,0.7,0.66,0.2153,0.3046
ITEX2.0,2,OTC,30/07/2013,09,0.989,100,1,0.687,0.2146,0.3039
ITEX2.0,2,OTC,30/07/2013,10,1.317,100,1.3,0.77,0.2138,0.3032
ITEX2.0,2,OTC,30/07/2013,11,1.886,100,1.9,0.88,0.2146,0.3024
ITEX2.0,2,OTC,30/07/2013,12,1.886,100,1.9,1.017,0.2167,0.3032
ITEX2.0,2,OTC,30/07/2013,13,2.236,100,2.2,1.126,0.2204,0.3039
ITEX2.0,2,OTC,30/07/2013,14,1.615,100,1.6,1.126,0.2218,0.3053
ITEX2.0,2,OTC,30/07/2013,15,2.423,100,2.4,1.153,0.2211,0.3053
ITEX2.0,2,OTC,30/07/2013,16,1.615,100,1.6,1.153,0.2225,0.3046
ITEX2.0,2,OTC,30/07/2013,17,2.289,100,2.3,1.017,0.2204,0.3053
ITEX2.0,2,OTC,30/07/2013,18,0.989,100,1,0.907,0.2189,0.3039
ITEX2.0,2,OTC,30/07/2013,19,0.632,100,0.6,0.825,0.2182,0.3032
ITEX2.0,2,OTC,30/07/2013,20,0.384,100,0.4,0.77,0.2167,0.3024
ITEX2.0,2,OTC,30/07/2013,21,0.329,100,0.3,0.715,0.2153,0.301
ITEX2.0,2,OTC,30/07/2013,22,0.273,100,0.3,0.687,0.2146,0.301
ITEX2.0,2,OTC,30/07/2013,23,0.163,100,0.2,0.66,0.2138,0.3003
ITEX2.0,2,OTC,31/07/2013,00,0.163,100,0.2,0.66,0.2124,0.2995
ITEX2.0,2,OTC,31/07/2013,01,0.051,100,0,0.632,0.2116,0.2988
ITEX2.0,2,OTC,31/07/2013,02,-0.255,100,-0.3,0.632,0.2109,0.2981
ITEX2.0,2,OTC,31/07/2013,03,-1.242,99.8,-1.3,0.632,0.2095,0.2981
ITEX2.0,2,OTC,31/07/2013,04,-1.242,99.8,-1.3,0.577,0.2087,0.2974
ITEX2.0,2,OTC,31/07/2013,05,-1.929,98.4,-2.2,0.522,0.208,0.2959
ITEX2.0,2,OTC,31/07/2013,06,-1.47,98,-1.8,0.412,0.2073,0.2952
ITEX2.0,2,OTC,31/07/2013,07,-2.247,96.7,-2.7,0.329,0.2066,0.2944
ITEX2.0,2,OTC,31/07/2013,08,-1.498,97.2,-1.9,0.218,0.2051,0.2937
ITEX2.0,2,OTC,31/07/2013,09,-0.93,99.2,-1,0.135,0.2044,0.293
ITEX2.0,2,OTC,31/07/2013,10,-0.06,100,-0.1,0.107,0.2022,0.2923
ITEX2.0,2,OTC,31/07/2013,11,0.439,100,0.4,0.19,0.2029,0.2915
ITEX2.0,2,OTC,31/07/2013,12,1.071,100,1.1,0.329,0.2015,0.2908
ITEX2.0,2,OTC,31/07/2013,13,1.235,100,1.2,0.66,0.2029,0.2908
ITEX2.0,2,OTC,31/07/2013,14,1.017,100,1,0.825,0.2058,0.2915
ITEX2.0,2,OTC,31/07/2013,15,1.371,100,1.4,0.962,0.2102,0.2923
ITEX2.0,2,OTC,31/07/2013,16,1.262,100,1.3,1.099,0.2131,0.293
ITEX2.0,2,OTC,31/07/2013,17,0.632,100,0.6,0.934,0.2138,0.2937
ITEX2.0,2,OTC,31/07/2013,18,-0.06,100,-0.1,0.742,0.2116,0.293
ITEX2.0,2,OTC,31/07/2013,19,-0.62,100,-0.6,0.577,0.2102,0.2923
ITEX2.0,2,OTC,31/07/2013,20,-1.756,98,-2,0.495,0.2087,0.2915
ITEX2.0,2,OTC,31/07/2013,21,-1.814,94.7,-2.6,0.301,0.2066,0.2908
ITEX2.0,2,OTC,31/07/2013,22,-1.413,96.4,-1.9,0.107,0.2051,0.2894
ITEX2.0,2,OTC,31/07/2013,23,-1.699,97.6,-2,-0.004,0.2029,0.2886
ITEX2.0,2,OTC,1/08/2013,00,-1.47,97,-1.9,-0.06,0.2022,0.2879
ITEX2.0,2,OTC,1/08/2013,01,-1.242,99,-1.4,-0.06,0.2015,0.2865
ITEX2.0,2,OTC,1/08/2013,02,-1.1,100,-1.1,-0.06,0.2,0.2865
ITEX2.0,2,OTC,1/08/2013,03,-0.93,100,-0.9,-0.032,0.1986,0.285
ITEX2.0,2,OTC,1/08/2013,04,-1.015,100,-1,-0.032,0.1978,0.285
ITEX2.0,2,OTC,1/08/2013,05,-0.62,100,-0.6,-0.032,0.1971,0.2843
ITEX2.0,2,OTC,1/08/2013,06,-0.591,100,-0.6,-0.004,0.1964,0.2843
ITEX2.0,2,OTC,1/08/2013,07,-0.986,100,-1,-0.004,0.1964,0.2836
ITEX2.0,2,OTC,1/08/2013,08,-0.591,100,-0.6,-0.032,0.1957,0.2836
ITEX2.0,2,OTC,1/08/2013,09,-0.227,100,-0.2,0.024,0.1949,0.2828
ITEX2.0,2,OTC,1/08/2013,10,0.19,100,0.2,0.024,0.1942,0.2821
ITEX2.0,2,OTC,1/08/2013,11,0.852,98.9,0.7,0.024,0.1949,0.2814
ITEX2.0,2,OTC,1/08/2013,12,1.425,95.2,0.7,0.051,0.1957,0.2821
ITEX2.0,2,OTC,1/08/2013,13,1.913,95.1,1.2,0.384,0.1993,0.2828
ITEX2.0,2,OTC,1/08/2013,14,2.477,94.3,1.7,0.852,0.2211,0.2865
ITEX2.0,2,OTC,1/08/2013,15,2.182,95.5,1.5,1.317,0.2327,0.293
ITEX2.0,2,OTC,1/08/2013,16,1.724,96.6,1.2,1.208,0.2342,0.2959
ITEX2.0,2,OTC,1/08/2013,17,-0.116,98.9,-0.3,0.852,0.2269,0.2944
ITEX2.0,2,OTC,1/08/2013,18,-0.62,100,-0.6,0.439,0.2211,0.2915
ITEX2.0,2,OTC,1/08/2013,19,-0.704,100,-0.7,0.301,0.2167,0.2894
ITEX2.0,2,OTC,1/08/2013,20,-0.507,100,-0.5,0.246,0.2124,0.2872
ITEX2.0,2,OTC,1/08/2013,21,-0.676,100,-0.7,0.19,0.2095,0.2865
ITEX2.0,2,OTC,1/08/2013,22,-0.676,100,-0.7,0.107,0.2073,0.285
ITEX2.0,2,OTC,1/08/2013,23,-0.732,100,-0.7,0.079,0.2044,0.2843
ITEX2.0,2,OTC,2/08/2013,00,-0.62,100,-0.6,-0.004,0.2029,0.2836
ITEX2.0,2,OTC,2/08/2013,01,-0.676,100,-0.7,-0.004,0.2015,0.2828
ITEX2.0,2,OTC,2/08/2013,02,-0.958,100,-1,-0.032,0.2,0.2821
ITEX2.0,2,OTC,2/08/2013,03,-1.128,100,-1.1,-0.032,0.1993,0.2814
ITEX2.0,2,OTC,2/08/2013,04,-0.986,99.6,-1,-0.06,0.1978,0.2806
ITEX2.0,2,OTC,2/08/2013,05,-0.845,99.3,-0.9,-0.06,0.1971,0.2799
ITEX2.0,2,OTC,2/08/2013,06,-0.76,100,-0.8,-0.032,0.1964,0.2792
ITEX2.0,2,OTC,2/08/2013,07,-0.704,99.9,-0.7,-0.032,0.1957,0.2792
ITEX2.0,2,OTC,2/08/2013,08,-0.648,100,-0.7,-0.032,0.1949,0.2792
ITEX2.0,2,OTC,2/08/2013,09,-0.339,100,-0.3,-0.004,0.1942,0.2785
ITEX2.0,2,OTC,2/08/2013,10,-0.143,100,-0.1,0.024,0.1942,0.2785
ITEX2.0,2,OTC,2/08/2013,11,-0.171,100,-0.2,0.024,0.1935,0.2777
ITEX2.0,2,OTC,2/08/2013,12,-0.088,100,-0.1,0.024,0.1935,0.2777
ITEX2.0,2,OTC,2/08/2013,13,0.079,100,0.1,0.051,0.1935,0.277
ITEX2.0,2,OTC,2/08/2013,14,-0.171,100,-0.2,0.051,0.1935,0.277
ITEX2.0,2,OTC,2/08/2013,15,-0.283,100,-0.3,0.051,0.1935,0.277
ITEX2.0,2,OTC,2/08/2013,16,-0.339,100,-0.3,0.051,0.1928,0.2763
ITEX2.0,2,OTC,2/08/2013,17,-0.535,100,-0.5,0.051,0.1935,0.2763
ITEX2.0,2,OTC,2/08/2013,18,-0.255,100,-0.3,0.051,0.1935,0.2756
ITEX2.0,2,OTC,2/08/2013,19,-0.283,100,-0.3,0.051,0.1928,0.2756
ITEX2.0,2,OTC,2/08/2013,20,-0.339,100,-0.3,0.079,0.1928,0.2763
ITEX2.0,2,OTC,2/08/2013,21,-0.395,100,-0.4,0.051,0.1928,0.2756
ITEX2.0,2,OTC,2/08/2013,22,-0.311,100,-0.3,0.051,0.1928,0.2756
ITEX2.0,2,OTC,2/08/2013,23,-0.283,100,-0.3,0.051,0.192,0.2756
ITEX2.0,2,OTC,3/08/2013,00,-0.283,100,-0.3,0.051,0.1928,0.2756
ITEX2.0,2,OTC,3/08/2013,01,-0.311,100,-0.3,0.051,0.192,0.2748
ITEX2.0,2,OTC,3/08/2013,02,-0.311,100,-0.3,0.079,0.1913,0.2734
ITEX2.0,2,OTC,3/08/2013,03,-0.339,100,-0.3,0.079,0.1913,0.2741
ITEX2.0,2,OTC,3/08/2013,04,-0.395,100,-0.4,0.051,0.1913,0.2741
ITEX2.0,2,OTC,3/08/2013,05,-0.395,100,-0.4,0.051,0.1913,0.2741
ITEX2.0,2,OTC,3/08/2013,06,-0.395,100,-0.4,0.051,0.1906,0.2734
ITEX2.0,2,OTC,3/08/2013,07,-0.395,100,-0.4,0.051,0.1906,0.2734
ITEX2.0,2,OTC,3/08/2013,08,-0.395,100,-0.4,0.051,0.1906,0.2734
ITEX2.0,2,OTC,3/08/2013,09,-0.423,100,-0.4,0.051,0.1906,0.2734
ITEX2.0,2,OTC,3/08/2013,10,-0.367,100,-0.4,0.024,0.1906,0.2727
ITEX2.0,2,OTC,3/08/2013,11,-0.311,100,-0.3,0.024,0.1899,0.2719
ITEX2.0,2,OTC,3/08/2013,12,-0.255,100,-0.3,0.024,0.1899,0.2719
ITEX2.0,2,OTC,3/08/2013,13,-0.227,100,-0.2,0.024,0.1891,0.2719
ITEX2.0,2,OTC,3/08/2013,14,-0.199,100,-0.2,0.024,0.1891,0.2719
ITEX2.0,2,OTC,3/08/2013,15,-0.171,100,-0.2,0.051,0.1884,0.2712
ITEX2.0,2,OTC,3/08/2013,16,-0.143,100,-0.1,0.051,0.1891,0.2705
ITEX2.0,2,OTC,3/08/2013,17,-0.143,100,-0.1,0.051,0.1884,0.2705
ITEX2.0,2,OTC,3/08/2013,18,-0.116,100,-0.1,0.079,0.1884,0.2705
ITEX2.0,2,OTC,3/08/2013,19,-0.088,100,-0.1,0.079,0.1884,0.2712
ITEX2.0,2,OTC,3/08/2013,20,-0.088,100,-0.1,0.079,0.1884,0.2712
ITEX2.0,2,OTC,3/08/2013,21,-0.088,100,-0.1,0.079,0.1877,0.2705
ITEX2.0,2,OTC,3/08/2013,22,-0.06,100,-0.1,0.079,0.1877,0.2705
ITEX2.0,2,OTC,3/08/2013,23,-0.088,100,-0.1,0.107,0.1877,0.2705
ITEX2.0,2,OTC,4/08/2013,00,-0.06,100,-0.1,0.107,0.1877,0.2698
ITEX2.0,2,OTC,4/08/2013,01,-0.088,100,-0.1,0.107,0.187,0.2698
ITEX2.0,2,OTC,4/08/2013,02,-0.088,100,-0.1,0.135,0.187,0.2698
ITEX2.0,2,OTC,4/08/2013,03,-0.06,100,-0.1,0.135,0.187,0.2698
ITEX2.0,2,OTC,4/08/2013,04,-0.06,100,-0.1,0.135,0.187,0.2698
ITEX2.0,2,OTC,4/08/2013,05,-0.06,100,-0.1,0.135,0.187,0.2698
ITEX2.0,2,OTC,4/08/2013,06,-0.06,100,-0.1,0.163,0.187,0.269
ITEX2.0,2,OTC,4/08/2013,07,-0.06,100,-0.1,0.163,0.1862,0.269
ITEX2.0,2,OTC,4/08/2013,08,-0.06,100,-0.1,0.163,0.187,0.2698
ITEX2.0,2,OTC,4/08/2013,09,-0.06,100,-0.1,0.19,0.1862,0.269
ITEX2.0,2,OTC,4/08/2013,10,-0.06,100,-0.1,0.19,0.1862,0.2683
ITEX2.0,2,OTC,4/08/2013,11,-0.06,100,-0.1,0.19,0.1862,0.2676
ITEX2.0,2,OTC,4/08/2013,12,-0.06,100,-0.1,0.19,0.1862,0.2683
ITEX2.0,2,OTC,4/08/2013,13,-0.032,100,0,0.19,0.1855,0.2676
ITEX2.0,2,OTC,4/08/2013,14,-0.06,100,-0.1,0.19,0.1862,0.2676
ITEX2.0,2,OTC,4/08/2013,15,-0.06,100,-0.1,0.218,0.1855,0.2676
ITEX2.0,2,OTC,4/08/2013,16,-0.032,100,0,0.218,0.1855,0.2676
ITEX2.0,2,OTC,4/08/2013,17,-0.032,100,0,0.218,0.1855,0.2676
ITEX2.0,2,OTC,4/08/2013,18,-0.004,100,0,0.246,0.1862,0.2683
ITEX2.0,2,OTC,4/08/2013,19,-0.004,100,0,0.246,0.1855,0.2683
ITEX2.0,2,OTC,4/08/2013,20,0.024,100,0,0.246,0.1855,0.2683
ITEX2.0,2,OTC,4/08/2013,21,0.024,100,0,0.246,0.1855,0.2676
ITEX2.0,2,OTC,4/08/2013,22,0.024,100,0,0.273,0.1855,0.2676
ITEX2.0,2,OTC,4/08/2013,23,0.024,100,0,0.273,0.1855,0.2676
ITEX2.0,2,OTC,5/08/2013,00,0.051,100,0,0.273,0.1855,0.2676
ITEX2.0,2,OTC,5/08/2013,01,0.051,100,0,0.301,0.1855,0.2668
ITEX2.0,2,OTC,5/08/2013,02,0.051,100,0,0.301,0.1848,0.2668
ITEX2.0,2,OTC,5/08/2013,03,0.051,100,0,0.301,0.1848,0.2654
ITEX2.0,2,OTC,5/08/2013,04,0.051,100,0,0.301,0.1848,0.2661
ITEX2.0,2,OTC,5/08/2013,05,0.051,100,0,0.329,0.1848,0.2661
ITEX2.0,2,OTC,5/08/2013,06,0.079,100,0.1,0.329,0.184,0.2661
ITEX2.0,2,OTC,5/08/2013,07,0.079,100,0.1,0.329,0.1848,0.2668
ITEX2.0,2,OTC,5/08/2013,08,0.079,100,0.1,0.356,0.1848,0.2654
ITEX2.0,2,OTC,5/08/2013,09,0.107,100,0.1,0.356,0.1848,0.2654
ITEX2.0,2,OTC,5/08/2013,10,0.107,100,0.1,0.356,0.1848,0.2661
ITEX2.0,2,OTC,5/08/2013,11,0.107,100,0.1,0.356,0.1848,0.2661
ITEX2.0,2,OTC,5/08/2013,12,0.107,100,0.1,0.384,0.184,0.2647
ITEX2.0,2,OTC,5/08/2013,13,0.107,100,0.1,0.384,0.1848,0.2654
ITEX2.0,2,OTC,5/08/2013,14,0.135,100,0.1,0.412,0.1848,0.2654
ITEX2.0,2,OTC,5/08/2013,15,0.135,100,0.1,0.412,0.184,0.2647
ITEX2.0,2,OTC,5/08/2013,16,0.135,100,0.1,0.412,0.184,0.2654
ITEX2.0,2,OTC,5/08/2013,17,0.135,100,0.1,0.412,0.1848,0.2654
ITEX2.0,2,OTC,5/08/2013,18,0.163,100,0.2,0.412,0.184,0.2654
ITEX2.0,2,OTC,5/08/2013,19,0.163,100,0.2,0.412,0.184,0.2654
ITEX2.0,2,OTC,5/08/2013,20,0.163,100,0.2,0.439,0.184,0.2647
ITEX2.0,2,OTC,5/08/2013,21,0.163,100,0.2,0.439,0.184,0.2647
ITEX2.0,2,OTC,5/08/2013,22,0.163,100,0.2,0.439,0.2349,0.2668
ITEX2.0,2,OTC,5/08/2013,23,0.163,100,0.2,0.412,0.2698,0.3388
ITEX2.0,2,OTC,6/08/2013,00,0.135,100,0.1,0.384,0.2712,0.3453
ITEX2.0,2,OTC,6/08/2013,01,0.135,100,0.1,0.329,0.2872,0.362
ITEX2.0,2,OTC,6/08/2013,02,0.135,100,0.1,0.246,0.2799,0.3598
ITEX2.0,2,OTC,6/08/2013,03,0.107,100,0.1,0.246,0.2632,0.3467
ITEX2.0,2,OTC,6/08/2013,04,0.107,100,0.1,0.246,0.2647,0.3467
ITEX2.0,2,OTC,6/08/2013,05,0.107,100,0.1,0.246,0.2574,0.3388
ITEX2.0,2,OTC,6/08/2013,06,0.107,100,0.1,0.246,0.253,0.3329
ITEX2.0,2,OTC,6/08/2013,07,0.107,100,0.1,0.246,0.2458,0.3257
ITEX2.0,2,OTC,6/08/2013,08,0.107,100,0.1,0.246,0.2414,0.3191
ITEX2.0,2,OTC,6/08/2013,09,0.107,100,0.1,0.246,0.2429,0.3206
ITEX2.0,2,OTC,6/08/2013,10,0.107,100,0.1,0.246,0.2378,0.3162
ITEX2.0,2,OTC,6/08/2013,11,0.107,100,0.1,0.246,0.2313,0.3082
ITEX2.0,2,OTC,6/08/2013,12,0.107,100,0.1,0.246,0.2276,0.3039
ITEX2.0,2,OTC,6/08/2013,13,0.135,100,0.1,0.246,0.2254,0.301
ITEX2.0,2,OTC,6/08/2013,14,0.135,100,0.1,0.218,0.224,0.2988
ITEX2.0,2,OTC,6/08/2013,15,0.135,100,0.1,0.218,0.2233,0.2981
ITEX2.0,2,OTC,6/08/2013,16,0.135,100,0.1,0.218,0.2211,0.2966
ITEX2.0,2,OTC,6/08/2013,17,0.135,100,0.1,0.218,0.2211,0.2959
ITEX2.0,2,OTC,6/08/2013,18,0.135,100,0.1,0.218,0.2189,0.2944
ITEX2.0,2,OTC,6/08/2013,19,0.135,100,0.1,0.218,0.2175,0.2923
ITEX2.0,2,OTC,6/08/2013,20,0.135,100,0.1,0.218,0.2175,0.2915
ITEX2.0,2,OTC,6/08/2013,21,0.135,100,0.1,0.218,0.2153,0.2901
ITEX2.0,2,OTC,6/08/2013,22,0.163,100,0.2,0.246,0.2146,0.2886
ITEX2.0,2,OTC,6/08/2013,23,0.163,100,0.2,0.246,0.2109,0.2879
ITEX2.0,2,OTC,7/08/2013,00,0.163,100,0.2,0.246,0.2095,0.2865
ITEX2.0,2,OTC,7/08/2013,01,0.163,100,0.2,0.246,0.2087,0.2865
ITEX2.0,2,OTC,7/08/2013,02,0.163,100,0.2,0.246,0.208,0.285
ITEX2.0,2,OTC,7/08/2013,03,0.163,100,0.2,0.246,0.2066,0.2843
ITEX2.0,2,OTC,7/08/2013,04,0.163,100,0.2,0.246,0.2066,0.2836
ITEX2.0,2,OTC,7/08/2013,05,0.163,100,0.2,0.246,0.2066,0.2836
ITEX2.0,2,OTC,7/08/2013,06,0.163,100,0.2,0.246,0.2051,0.2828
ITEX2.0,2,OTC,7/08/2013,07,0.19,100,0.2,0.246,0.2044,0.2814
ITEX2.0,2,OTC,7/08/2013,08,0.163,100,0.2,0.246,0.2037,0.2806
ITEX2.0,2,OTC,7/08/2013,09,0.163,100,0.2,0.246,0.2029,0.2806
ITEX2.0,2,OTC,7/08/2013,10,0.163,100,0.2,0.246,0.2029,0.2806
ITEX2.0,2,OTC,7/08/2013,11,0.163,100,0.2,0.246,0.2029,0.2799
ITEX2.0,2,OTC,7/08/2013,12,0.163,100,0.2,0.246,0.2029,0.2792
ITEX2.0,2,OTC,7/08/2013,13,0.19,100,0.2,0.246,0.2022,0.2785
ITEX2.0,2,OTC,7/08/2013,14,0.19,100,0.2,0.273,0.2022,0.2792
ITEX2.0,2,OTC,7/08/2013,15,0.19,100,0.2,0.273,0.2015,0.2777
ITEX2.0,2,OTC,7/08/2013,16,0.19,100,0.2,0.246,0.2008,0.2785
ITEX2.0,2,OTC,7/08/2013,17,0.19,100,0.2,0.273,0.2015,0.2777
ITEX2.0,2,OTC,7/08/2013,18,0.218,100,0.2,0.273,0.2008,0.277
ITEX2.0,2,OTC,7/08/2013,19,0.19,100,0.2,0.273,0.2,0.277
ITEX2.0,2,OTC,7/08/2013,20,0.218,100,0.2,0.273,0.2,0.277
ITEX2.0,2,OTC,7/08/2013,21,0.218,100,0.2,0.273,0.1993,0.2756
ITEX2.0,2,OTC,7/08/2013,22,0.246,100,0.2,0.273,0.1993,0.2756
ITEX2.0,2,OTC,7/08/2013,23,0.218,100,0.2,0.273,0.1993,0.2756
ITEX2.0,2,OTC,8/08/2013,00,0.218,100,0.2,0.273,0.1986,0.2756
ITEX2.0,2,OTC,8/08/2013,01,0.246,100,0.2,0.273,0.1986,0.2748
ITEX2.0,2,OTC,8/08/2013,02,0.246,100,0.2,0.273,0.1986,0.2748
ITEX2.0,2,OTC,8/08/2013,03,0.246,100,0.2,0.273,0.1978,0.2741
ITEX2.0,2,OTC,8/08/2013,04,0.246,100,0.2,0.273,0.1986,0.2748
ITEX2.0,2,OTC,8/08/2013,05,0.246,100,0.2,0.301,0.1978,0.2741
ITEX2.0,2,OTC,8/08/2013,06,0.273,100,0.3,0.301,0.1971,0.2741
ITEX2.0,2,OTC,8/08/2013,07,0.246,100,0.2,0.301,0.1971,0.2734
ITEX2.0,2,OTC,8/08/2013,08,0.218,100,0.2,0.301,0.1964,0.2727
ITEX2.0,2,OTC,8/08/2013,09,0.246,100,0.2,0.301,0.1971,0.2734
ITEX2.0,2,OTC,8/08/2013,10,0.273,100,0.3,0.301,0.1964,0.2727
ITEX2.0,2,OTC,8/08/2013,11,0.273,100,0.3,0.301,0.1964,0.2727
ITEX2.0,2,OTC,8/08/2013,12,0.273,100,0.3,0.301,0.1964,0.2727
ITEX2.0,2,OTC,8/08/2013,13,0.273,100,0.3,0.301,0.1964,0.2727
ITEX2.0,2,OTC,8/08/2013,14,0.273,100,0.3,0.301,0.1964,0.2727
ITEX2.0,2,OTC,8/08/2013,15,0.246,100,0.2,0.301,0.1957,0.2727
ITEX2.0,2,OTC,8/08/2013,16,0.273,100,0.3,0.301,0.1949,0.2719
ITEX2.0,2,OTC,8/08/2013,17,0.273,100,0.3,0.301,0.1957,0.2712
ITEX2.0,2,OTC,8/08/2013,18,0.273,100,0.3,0.301,0.1957,0.2719
