"Date","Time, GMT+10:00","Rain, mm (SEN S/N: 668163, LBL: Rain)","Wind Speed, m/s (SEN S/N: 2282103, LBL: Wind Speed (3.3 m))","Gust Speed, m/s (SEN S/N: 2282103, LBL: Gust Speed (3.3 m))","Water Content, m?/m? (SEN S/N: 2282783, LBL: Soil Moisture (5cm))","Temp, ¡C (SEN S/N: 9818217, LBL: Ambient Temp (1.2 m))","RH, % (SEN S/N: 9818217, LBL: Relative Humidity)","DewPt, ¡C (SEN S/N: 9818217)","Temp, ¡C (SEN S/N: 9824741, LBL: Temp (Surface))","Temp, ¡C (SEN S/N: 9824744, LBL: Temp (5cm))","Temp, ¡C (SEN S/N: 9824749, LBL: Temp (10cm))","Batt, V"
04-10-2012,22:00:00,0.00,-888.88,-888.88,0.1094,11.904,35.700,-2.8,6.433,6.636,6.306,4.333
04-10-2012,23:00:00,0.00,-888.88,-888.88,0.1094,11.224,34.900,-3.7,6.204,6.458,6.204,4.333
05-10-2012,00:00:00,0.00,-888.88,-888.88,0.1094,10.663,38.000,-3.1,5.872,6.255,6.102,4.327
05-10-2012,01:00:00,0.00,-888.88,-888.88,0.1098,10.541,35.700,-4.0,5.642,6.077,6.000,4.321
05-10-2012,02:00:00,0.00,-888.88,-888.88,0.1094,10.516,34.100,-4.6,5.488,5.924,5.898,4.321
05-10-2012,03:00:00,0.00,-888.88,-888.88,0.1094,10.638,34.300,-4.4,5.411,5.796,5.796,4.321
05-10-2012,04:00:00,0.00,-888.88,-888.88,0.1094,10.247,32.100,-5.7,5.257,5.668,5.693,4.321
05-10-2012,05:00:00,0.00,-888.88,-888.88,0.1094,10.467,37.000,-3.6,5.179,5.539,5.591,4.321
05-10-2012,06:00:00,0.00,-888.88,-888.88,0.1094,10.173,44.500,-1.4,5.308,5.462,5.514,4.321
05-10-2012,07:00:00,0.00,-888.88,-888.88,0.1094,9.928,56.200,1.6,5.719,5.437,5.437,4.369
05-10-2012,08:00:00,0.00,-888.88,-888.88,0.1090,10.932,56.400,2.6,6.661,5.642,5.411,4.381
05-10-2012,09:00:00,0.00,-888.88,-888.88,0.1081,12.074,50.200,2.0,8.070,6.102,5.462,4.393
05-10-2012,10:00:00,0.00,-888.88,-888.88,0.1068,12.292,48.300,1.7,9.262,6.763,5.565,4.400
05-10-2012,11:00:00,0.00,-888.88,-888.88,0.1064,13.064,47.900,2.3,10.638,7.444,5.719,4.363
05-10-2012,12:00:00,0.00,-888.88,-888.88,0.1056,13.088,49.200,2.7,12.292,8.070,5.949,4.375
05-10-2012,13:00:00,0.00,-888.88,-888.88,0.1056,12.799,50.200,2.7,14.290,8.643,6.153,4.406
05-10-2012,14:00:00,0.00,-888.88,-888.88,0.1056,12.171,51.500,2.5,15.055,8.990,6.408,4.369
05-10-2012,15:00:00,0.00,-888.88,-888.88,0.1060,11.029,54.800,2.3,13.064,9.040,6.611,4.387
05-10-2012,16:00:00,0.00,-888.88,-888.88,0.1064,9.558,59.500,2.1,10.516,8.841,6.788,4.363
05-10-2012,17:00:00,0.00,-888.88,-888.88,0.1068,8.344,64.600,2.1,8.990,8.494,6.914,4.387
05-10-2012,18:00:00,0.00,-888.88,-888.88,0.1073,6.813,68.100,1.3,7.720,8.070,6.940,4.351
05-10-2012,19:00:00,0.00,-888.88,-888.88,0.1077,4.558,83.100,1.9,6.535,7.645,6.914,4.339
05-10-2012,20:00:00,0.00,-888.88,-888.88,0.1081,3.827,90.600,2.4,5.745,7.217,6.813,4.339
05-10-2012,21:00:00,0.00,-888.88,-888.88,0.1085,1.778,94.800,1.0,5.076,6.839,6.687,4.333
05-10-2012,22:00:00,0.00,-888.88,-888.88,0.1090,3.459,97.300,3.1,4.610,6.458,6.535,4.333
05-10-2012,23:00:00,0.00,-888.88,-888.88,0.1090,3.538,97.800,3.2,4.740,6.153,6.357,4.321
06-10-2012,00:00:00,0.00,-888.88,-888.88,0.1090,3.906,88.500,2.2,4.636,5.924,6.204,4.321
06-10-2012,01:00:00,0.00,-888.88,-888.88,0.1094,3.248,69.200,-1.8,4.246,5.719,6.051,4.321
06-10-2012,02:00:00,0.00,-888.88,-888.88,0.1094,4.037,51.000,-5.2,4.011,5.514,5.898,4.321
06-10-2012,03:00:00,0.00,-888.88,-888.88,0.1098,4.402,44.400,-6.7,3.854,5.334,5.770,4.321
06-10-2012,04:00:00,0.00,-888.88,-888.88,0.1102,3.643,41.300,-8.3,3.538,5.154,5.642,4.321
06-10-2012,05:00:00,0.00,-888.88,-888.88,0.1098,5.308,50.900,-4.0,3.696,4.999,5.488,4.315
06-10-2012,06:00:00,0.00,-888.88,-888.88,0.1102,5.154,54.600,-3.2,3.906,4.895,5.385,4.321
06-10-2012,07:00:00,0.25,-888.88,-888.88,0.1102,4.298,75.700,0.4,4.089,4.844,5.282,4.321
06-10-2012,08:00:00,0.00,-888.88,-888.88,0.1098,3.591,84.300,1.2,4.454,4.844,5.205,4.375
06-10-2012,09:00:00,0.25,-888.88,-888.88,0.1094,3.274,95.500,2.6,4.844,4.895,5.128,4.381
06-10-2012,10:00:00,0.76,-888.88,-888.88,0.1094,2.797,98.800,2.6,5.205,4.973,5.102,4.369
06-10-2012,11:00:00,0.76,-888.88,-888.88,0.1094,3.274,99.500,3.2,5.745,5.102,5.102,4.387
06-10-2012,12:00:00,3.30,-888.88,-888.88,0.1123,4.454,99.700,4.4,5.385,5.179,5.102,4.381
06-10-2012,13:00:00,2.54,-888.88,-888.88,0.1268,4.454,98.900,4.3,5.308,5.231,5.102,4.363
06-10-2012,14:00:00,5.84,-888.88,-888.88,0.1666,3.722,96.500,3.2,4.844,5.205,5.128,4.393
06-10-2012,15:00:00,4.32,-888.88,-888.88,0.1649,2.209,97.300,1.8,4.428,5.128,5.128,4.357
06-10-2012,16:00:00,2.54,-888.88,-888.88,0.1505,1.317,98.700,1.1,3.512,4.973,5.102,4.369
06-10-2012,17:00:00,0.76,-888.88,-888.88,0.1403,0.107,99.400,0.0,3.274,4.766,5.050,4.351
06-10-2012,18:00:00,0.00,-888.88,-888.88,0.1353,-0.479,100.000,-0.5,2.850,4.558,4.947,4.339
06-10-2012,19:00:00,0.00,-888.88,-888.88,0.1323,-1.100,100.000,-1.1,2.956,4.376,4.869,4.333
06-10-2012,20:00:00,0.00,-888.88,-888.88,0.1302,-1.814,100.000,-1.8,3.009,4.246,4.792,4.321
06-10-2012,21:00:00,0.00,-888.88,-888.88,0.1289,-2.247,99.900,-2.3,2.930,4.141,4.688,4.321
06-10-2012,22:00:00,0.00,-888.88,-888.88,0.1280,-2.450,99.800,-2.5,2.823,4.037,4.610,4.321
06-10-2012,23:00:00,0.00,-888.88,-888.88,0.1276,-2.918,99.500,-3.0,2.717,3.932,4.506,4.315
07-10-2012,00:00:00,0.00,-888.88,-888.88,0.1285,-3.538,99.100,-3.7,2.557,3.801,4.428,4.309
07-10-2012,01:00:00,0.00,-888.88,-888.88,0.1268,-4.378,98.300,-4.6,2.370,3.722,4.350,4.309
07-10-2012,02:00:00,0.00,-888.88,-888.88,0.1259,-4.378,97.100,-4.8,2.074,3.617,4.246,4.303
07-10-2012,03:00:00,0.00,-888.88,-888.88,0.1255,-4.621,97.200,-5.0,1.886,3.538,4.168,4.303
07-10-2012,04:00:00,0.00,-888.88,-888.88,0.1255,-4.076,97.100,-4.5,1.751,3.433,4.089,4.297
07-10-2012,05:00:00,0.00,-888.88,-888.88,0.1246,-3.627,98.000,-3.9,1.643,3.354,4.011,4.297
07-10-2012,06:00:00,0.00,-888.88,-888.88,0.1246,-3.717,97.900,-4.0,1.561,3.274,3.932,4.297
07-10-2012,07:00:00,0.00,-888.88,-888.88,0.1251,-3.301,98.100,-3.6,1.507,3.168,3.854,4.400
07-10-2012,08:00:00,0.00,-888.88,-888.88,0.1246,-2.830,98.300,-3.1,1.534,3.116,3.775,4.478
07-10-2012,09:00:00,0.00,-888.88,-888.88,0.1242,-2.334,96.100,-2.9,1.670,3.063,3.696,4.375
07-10-2012,10:00:00,0.25,-888.88,-888.88,0.1242,-1.157,94.700,-1.9,1.832,3.036,3.617,4.375
07-10-2012,11:00:00,2.54,-888.88,-888.88,0.1234,0.550,92.000,-0.6,2.289,3.168,3.564,4.381
07-10-2012,12:00:00,0.25,-888.88,-888.88,0.1289,3.221,87.900,1.4,4.740,3.880,3.591,4.387
07-10-2012,13:00:00,0.00,-888.88,-888.88,0.1246,4.818,76.100,1.0,9.089,5.360,3.801,4.393
07-10-2012,14:00:00,0.00,-888.88,-888.88,0.1225,5.642,63.600,-0.7,11.589,6.763,4.194,4.496
07-10-2012,15:00:00,0.00,-888.88,-888.88,0.1208,6.331,63.700,-0.0,12.292,7.720,4.688,4.363
07-10-2012,16:00:00,0.00,-888.88,-888.88,0.1200,5.924,60.100,-1.2,11.686,8.245,5.179,4.363
07-10-2012,17:00:00,0.00,-888.88,-888.88,0.1204,3.036,68.900,-2.1,10.100,8.319,5.591,4.369
07-10-2012,18:00:00,0.00,-888.88,-888.88,0.1208,1.317,85.400,-0.9,7.569,7.945,5.924,4.351
07-10-2012,19:00:00,0.00,-888.88,-888.88,0.1213,0.163,92.900,-0.9,6.102,7.318,6.077,4.339
07-10-2012,20:00:00,0.00,-888.88,-888.88,0.1213,0.051,97.600,-0.3,5.334,6.737,6.077,4.333
07-10-2012,21:00:00,0.00,-888.88,-888.88,0.1213,-0.171,99.400,-0.3,5.128,6.255,6.000,4.333
07-10-2012,22:00:00,0.00,-888.88,-888.88,0.1230,-0.591,99.100,-0.7,4.636,5.847,5.872,4.321
07-10-2012,23:00:00,0.00,-888.88,-888.88,0.1225,-1.100,99.000,-1.2,4.037,5.488,5.719,4.321
08-10-2012,00:00:00,0.00,-888.88,-888.88,0.1225,-1.470,99.900,-1.5,3.749,5.179,5.565,4.321
08-10-2012,01:00:00,0.00,-888.88,-888.88,0.1225,-1.842,100.000,-1.8,3.591,4.921,5.411,4.315
08-10-2012,02:00:00,0.00,-888.88,-888.88,0.1230,-1.785,100.000,-1.8,3.433,4.714,5.257,4.309
08-10-2012,03:00:00,0.00,-888.88,-888.88,0.1225,-1.613,100.000,-1.6,3.116,4.532,5.128,4.309
08-10-2012,04:00:00,0.00,-888.88,-888.88,0.1234,-2.479,99.500,-2.6,2.584,4.324,4.999,4.309
08-10-2012,05:00:00,0.00,-888.88,-888.88,0.1234,-0.845,97.000,-1.3,1.940,4.089,4.844,4.303
08-10-2012,06:00:00,0.00,-888.88,-888.88,0.1234,-0.732,94.100,-1.6,1.615,3.854,4.688,4.315
08-10-2012,07:00:00,0.00,-888.88,-888.88,0.1225,0.439,93.900,-0.4,1.778,3.670,4.558,4.393
08-10-2012,08:00:00,0.00,-888.88,-888.88,0.1234,0.825,94.300,0.0,2.877,3.591,4.402,4.393
08-10-2012,09:00:00,0.00,-888.88,-888.88,0.1204,1.480,93.100,0.5,3.880,3.722,4.298,4.363
08-10-2012,10:00:00,0.00,-888.88,-888.88,0.1196,1.371,91.500,0.1,5.024,4.011,4.272,4.363
08-10-2012,11:00:00,0.00,-888.88,-888.88,0.1179,3.354,88.300,1.6,6.255,4.454,4.324,4.363
08-10-2012,12:00:00,0.00,-888.88,-888.88,0.1174,2.850,83.600,0.4,8.170,5.076,4.428,4.363
08-10-2012,13:00:00,0.00,-888.88,-888.88,0.1170,3.274,85.300,1.0,8.220,5.591,4.610,4.508
08-10-2012,14:00:00,0.00,-888.88,-888.88,0.1166,3.564,81.300,0.7,9.238,6.000,4.818,4.363
08-10-2012,15:00:00,0.00,-888.88,-888.88,0.1170,2.557,82.800,-0.1,8.817,6.306,5.050,4.369
08-10-2012,16:00:00,0.00,-888.88,-888.88,0.1170,3.696,82.300,1.0,7.142,6.306,5.257,4.381
08-10-2012,17:00:00,0.00,-888.88,-888.88,0.1174,2.610,82.900,-0.0,7.167,6.255,5.411,4.363
08-10-2012,18:00:00,0.00,-888.88,-888.88,0.1179,0.218,90.900,-1.1,6.102,6.128,5.488,4.357
08-10-2012,19:00:00,0.00,-888.88,-888.88,0.1187,-0.255,98.600,-0.5,4.818,5.847,5.514,4.339
08-10-2012,20:00:00,0.00,-888.88,-888.88,0.1179,-0.563,99.300,-0.7,3.564,5.488,5.488,4.339
08-10-2012,21:00:00,0.00,-888.88,-888.88,0.1179,-0.986,99.800,-1.0,3.512,5.179,5.411,4.333
08-10-2012,22:00:00,0.00,-888.88,-888.88,0.1179,-0.817,99.900,-0.8,3.433,4.895,5.282,4.321
08-10-2012,23:00:00,0.00,-888.88,-888.88,0.1179,-0.817,100.000,-0.8,3.354,4.688,5.179,4.321
09-10-2012,00:00:00,0.00,-888.88,-888.88,0.1179,-1.128,100.000,-1.1,3.274,4.532,5.050,4.321
09-10-2012,01:00:00,0.00,-888.88,-888.88,0.1179,-1.043,100.000,-1.0,3.195,4.376,4.947,4.315
09-10-2012,02:00:00,0.00,-888.88,-888.88,0.1179,-1.299,100.000,-1.3,3.142,4.272,4.844,4.315
09-10-2012,03:00:00,0.00,-888.88,-888.88,0.1179,-1.327,100.000,-1.3,3.089,4.168,4.740,4.309
09-10-2012,04:00:00,0.00,-888.88,-888.88,0.1179,-1.270,100.000,-1.3,3.036,4.063,4.636,4.309
09-10-2012,05:00:00,0.00,-888.88,-888.88,0.1179,-1.413,100.000,-1.4,3.009,3.985,4.558,4.303
09-10-2012,06:00:00,0.00,-888.88,-888.88,0.1179,-1.556,100.000,-1.6,2.956,3.906,4.480,4.303
09-10-2012,07:00:00,0.00,-888.88,-888.88,0.1183,-1.670,100.000,-1.7,2.956,3.854,4.402,4.400
09-10-2012,08:00:00,0.51,-888.88,-888.88,0.1179,0.218,98.800,0.0,2.956,3.775,4.324,4.363
09-10-2012,09:00:00,2.79,-888.88,-888.88,0.1179,0.522,93.000,-0.5,3.009,3.722,4.246,4.375
09-10-2012,10:00:00,2.03,-888.88,-888.88,0.1174,2.155,81.800,-0.6,3.354,3.696,4.194,4.381
09-10-2012,11:00:00,0.00,-888.88,-888.88,0.1187,3.089,79.000,-0.2,4.947,3.880,3.089,4.387
09-10-2012,12:00:00,0.00,-888.88,-888.88,0.1170,3.617,79.300,0.4,7.995,4.610,3.801,4.466
09-10-2012,13:00:00,0.00,-888.88,-888.88,0.1170,3.932,78.000,0.5,8.444,5.334,4.115,4.369
09-10-2012,14:00:00,0.00,-888.88,-888.88,0.1170,5.076,78.400,1.6,8.817,5.847,4.376,4.369
09-10-2012,15:00:00,0.00,-888.88,-888.88,0.1174,4.115,83.300,1.5,8.668,6.128,4.636,4.406
09-10-2012,16:00:00,0.00,-888.88,-888.88,0.1174,3.380,84.100,1.0,8.095,6.230,4.869,4.363
09-10-2012,17:00:00,0.00,-888.88,-888.88,0.1179,3.327,86.800,1.3,6.914,6.204,5.076,4.412
09-10-2012,18:00:00,0.00,-888.88,-888.88,0.1187,2.128,87.300,0.2,5.847,6.051,5.179,4.363
09-10-2012,19:00:00,0.00,-888.88,-888.88,0.1191,1.480,89.800,-0.0,4.584,5.745,5.231,4.345
09-10-2012,20:00:00,0.00,-888.88,-888.88,0.1196,0.742,92.700,-0.3,3.932,5.385,5.231,4.339
09-10-2012,21:00:00,0.00,-888.88,-888.88,0.1196,0.605,94.100,-0.2,3.433,5.050,5.154,4.333
09-10-2012,22:00:00,0.00,-888.88,-888.88,0.1200,0.135,94.600,-0.6,2.744,4.714,5.024,4.321
09-10-2012,23:00:00,0.00,-888.88,-888.88,0.1200,0.107,94.300,-0.7,2.557,4.402,4.921,4.321
10-10-2012,00:00:00,0.00,-888.88,-888.88,0.1204,0.550,90.200,-0.9,2.155,4.168,4.766,4.321
10-10-2012,01:00:00,0.00,-888.88,-888.88,0.1204,-0.088,95.200,-0.8,2.209,3.932,4.636,4.321
10-10-2012,02:00:00,0.00,-888.88,-888.88,0.1204,0.079,97.400,-0.3,2.209,3.775,4.480,4.315
10-10-2012,03:00:00,0.00,-888.88,-888.88,0.1204,-0.451,97.600,-0.8,2.074,3.643,4.376,4.315
10-10-2012,04:00:00,0.00,-888.88,-888.88,0.1204,-0.507,98.500,-0.7,2.021,3.538,4.272,4.309
10-10-2012,05:00:00,0.00,-888.88,-888.88,0.1204,-0.648,97.200,-1.0,1.859,3.459,4.168,4.303
10-10-2012,06:00:00,0.00,-888.88,-888.88,0.1204,-1.756,93.500,-2.7,1.507,3.354,4.089,4.351
10-10-2012,07:00:00,0.00,-888.88,-888.88,0.1200,-0.902,91.700,-2.1,1.398,3.221,3.985,4.369
10-10-2012,08:00:00,0.00,-888.88,-888.88,0.1196,0.079,90.500,-1.3,1.886,3.221,3.906,4.381
10-10-2012,09:00:00,0.00,-888.88,-888.88,0.1183,1.615,81.900,-1.1,3.696,3.485,3.880,4.387
10-10-2012,10:00:00,0.00,-888.88,-888.88,0.1166,3.406,75.100,-0.6,6.255,4.272,3.932,4.393
10-10-2012,11:00:00,0.00,-888.88,-888.88,0.1149,3.459,67.000,-2.1,8.916,5.411,4.115,4.393
10-10-2012,12:00:00,0.00,-888.88,-888.88,0.1145,4.636,63.600,-1.7,10.345,6.433,4.428,4.363
10-10-2012,13:00:00,0.00,-888.88,-888.88,0.1140,4.246,62.500,-2.3,11.856,7.192,4.844,4.369
10-10-2012,14:00:00,0.00,-888.88,-888.88,0.1149,3.485,67.200,-2.0,10.516,7.569,5.231,4.375
10-10-2012,15:00:00,0.00,-888.88,-888.88,0.1153,2.370,72.100,-2.1,9.238,7.544,5.565,4.363
10-10-2012,16:00:00,0.00,-888.88,-888.88,0.1157,1.805,79.000,-1.4,7.519,7.242,5.796,4.369
10-10-2012,17:00:00,0.00,-888.88,-888.88,0.1162,0.962,86.100,-1.1,6.382,6.839,5.924,4.393
10-10-2012,18:00:00,0.00,-888.88,-888.88,0.1166,0.301,93.100,-0.7,5.205,6.433,5.924,4.357
10-10-2012,19:00:00,0.00,-888.88,-888.88,0.1170,-0.367,95.400,-1.0,4.428,6.000,5.872,4.339
10-10-2012,20:00:00,0.00,-888.88,-888.88,0.1170,-0.676,95.500,-1.3,3.749,5.591,5.745,4.339
10-10-2012,21:00:00,0.00,-888.88,-888.88,0.1174,-0.873,96.000,-1.4,3.221,5.205,5.616,4.333
10-10-2012,22:00:00,0.00,-888.88,-888.88,0.1174,-1.384,96.100,-1.9,2.770,4.869,5.437,4.327
10-10-2012,23:00:00,0.00,-888.88,-888.88,0.1179,-1.842,95.500,-2.5,2.262,4.558,5.282,4.321
11-10-2012,00:00:00,0.00,-888.88,-888.88,0.1179,-1.613,95.600,-2.2,2.101,4.246,5.102,4.321
11-10-2012,01:00:00,0.00,-888.88,-888.88,0.1179,-1.814,95.200,-2.5,1.913,4.011,4.921,4.321
11-10-2012,02:00:00,0.00,-888.88,-888.88,0.1183,-1.871,96.400,-2.4,1.778,3.801,4.766,4.315
11-10-2012,03:00:00,0.00,-888.88,-888.88,0.1183,-1.641,93.700,-2.5,1.751,3.643,4.610,4.315
11-10-2012,04:00:00,0.00,-888.88,-888.88,0.1183,-2.305,93.600,-3.2,1.615,3.485,4.454,4.309
11-10-2012,05:00:00,0.00,-888.88,-888.88,0.1183,-1.699,94.300,-2.5,1.561,3.354,4.324,4.303
11-10-2012,06:00:00,0.00,-888.88,-888.88,0.1183,-1.441,90.600,-2.8,1.534,3.221,4.194,4.303
11-10-2012,07:00:00,0.00,-888.88,-888.88,0.1183,-1.756,93.100,-2.7,1.670,3.142,4.089,4.303
11-10-2012,08:00:00,0.00,-888.88,-888.88,0.1183,-1.727,94.900,-2.4,1.913,3.063,3.985,4.315
11-10-2012,09:00:00,0.00,-888.88,-888.88,0.1183,-1.299,97.700,-1.6,2.101,3.036,3.906,4.333
11-10-2012,10:00:00,0.00,-888.88,-888.88,0.1183,-1.128,98.500,-1.3,2.316,3.036,3.827,4.363
11-10-2012,11:00:00,0.51,-888.88,-888.88,0.1179,-1.213,98.900,-1.4,2.717,3.063,3.775,4.381
11-10-2012,12:00:00,1.02,-888.88,-888.88,0.1179,-1.527,98.900,-1.7,2.610,3.063,3.722,4.381
11-10-2012,13:00:00,2.29,-888.88,-888.88,0.1183,-1.213,98.900,-1.4,2.610,3.063,3.696,4.369
11-10-2012,14:00:00,1.52,-888.88,-888.88,0.1179,-1.356,99.500,-1.4,2.530,3.063,3.643,4.369
11-10-2012,15:00:00,0.25,-888.88,-888.88,0.1183,-1.527,99.500,-1.6,2.423,3.063,3.617,4.369
11-10-2012,16:00:00,0.00,-888.88,-888.88,0.1183,-2.392,98.400,-2.6,2.370,3.036,3.591,4.381
11-10-2012,17:00:00,0.00,-888.88,-888.88,0.1183,-2.305,98.600,-2.5,2.289,3.009,3.564,4.393
11-10-2012,18:00:00,0.00,-888.88,-888.88,0.1183,-2.566,98.900,-2.7,2.262,3.009,3.538,4.363
11-10-2012,19:00:00,0.00,-888.88,-888.88,0.1183,-2.160,99.700,-2.2,2.289,2.983,3.485,4.339
11-10-2012,20:00:00,0.00,-888.88,-888.88,0.1183,-2.683,98.600,-2.9,2.262,2.956,3.459,4.333
11-10-2012,21:00:00,0.00,-888.88,-888.88,0.1183,-2.537,96.900,-3.0,2.209,2.930,3.433,4.321
11-10-2012,22:00:00,0.00,-888.88,-888.88,0.1183,-2.888,97.500,-3.2,2.155,2.903,3.380,4.321
11-10-2012,23:00:00,0.00,-888.88,-888.88,0.1183,-2.421,98.800,-2.6,2.074,2.877,3.354,4.321
12-10-2012,00:00:00,0.00,-888.88,-888.88,0.1183,-3.449,97.800,-3.8,1.994,2.850,3.327,4.315
12-10-2012,01:00:00,0.00,-888.88,-888.88,0.1183,-3.807,96.800,-4.3,1.940,2.823,3.301,4.309
12-10-2012,02:00:00,0.00,-888.88,-888.88,0.1187,-3.986,95.500,-4.6,1.697,2.797,3.274,4.303
12-10-2012,03:00:00,0.00,-888.88,-888.88,0.1187,-4.227,95.900,-4.8,1.588,2.770,3.248,4.303
12-10-2012,04:00:00,0.00,-888.88,-888.88,0.1187,-4.682,95.400,-5.3,1.588,2.744,3.195,4.303
12-10-2012,05:00:00,0.00,-888.88,-888.88,0.1187,-4.408,93.800,-5.3,1.588,2.690,3.168,4.303
12-10-2012,06:00:00,0.00,-888.88,-888.88,0.1187,-3.896,95.000,-4.6,1.534,2.637,3.116,4.363
12-10-2012,07:00:00,0.00,-888.88,-888.88,0.1187,-3.419,93.200,-4.4,1.561,2.584,3.089,4.363
12-10-2012,08:00:00,0.00,-888.88,-888.88,0.1187,-2.859,97.200,-3.2,1.588,2.530,3.036,4.369
12-10-2012,09:00:00,0.00,-888.88,-888.88,0.1187,-2.566,96.100,-3.1,1.697,2.503,2.983,4.363
12-10-2012,10:00:00,0.00,-888.88,-888.88,0.1187,-1.584,95.700,-2.2,1.751,2.477,2.930,4.375
12-10-2012,11:00:00,0.00,-888.88,-888.88,0.1187,-0.620,92.600,-1.7,1.832,2.450,2.903,4.369
12-10-2012,12:00:00,0.25,-888.88,-888.88,0.1183,0.467,89.300,-1.1,2.074,2.423,2.850,4.375
12-10-2012,13:00:00,0.00,-888.88,-888.88,0.1183,1.940,82.800,-0.7,3.009,2.503,2.262,4.375
12-10-2012,14:00:00,0.00,-888.88,-888.88,0.1179,3.380,76.700,-0.3,2.823,2.877,1.994,4.400
12-10-2012,15:00:00,0.00,-888.88,-888.88,0.1208,3.380,72.400,-1.1,2.770,3.538,2.664,4.400
12-10-2012,16:00:00,0.00,-888.88,-888.88,0.1230,3.749,72.200,-0.8,3.195,4.037,3.009,4.369
12-10-2012,17:00:00,0.00,-888.88,-888.88,0.1230,2.610,81.300,-0.3,4.037,4.298,3.301,4.393
12-10-2012,18:00:00,0.00,-888.88,-888.88,0.1234,1.289,85.600,-0.9,3.696,4.402,3.564,4.357
12-10-2012,19:00:00,0.00,-888.88,-888.88,0.1234,0.384,93.500,-0.5,3.221,4.298,3.749,4.339
12-10-2012,20:00:00,0.00,-888.88,-888.88,0.1234,-0.676,96.300,-1.2,2.823,4.063,3.854,4.339
12-10-2012,21:00:00,0.00,-888.88,-888.88,0.1234,-0.845,94.600,-1.6,2.450,3.827,3.880,4.333
12-10-2012,22:00:00,0.00,-888.88,-888.88,0.1234,-1.157,92.200,-2.3,2.101,3.564,3.854,4.321
12-10-2012,23:00:00,0.00,-888.88,-888.88,0.1234,-0.873,95.000,-1.6,1.805,3.327,3.775,4.321
13-10-2012,00:00:00,0.00,-888.88,-888.88,0.1230,-0.986,96.900,-1.4,1.697,3.142,3.696,4.321
13-10-2012,01:00:00,0.00,-888.88,-888.88,0.1230,-1.242,96.500,-1.7,1.615,2.983,3.591,4.315
13-10-2012,02:00:00,0.00,-888.88,-888.88,0.1230,-1.157,97.700,-1.5,1.534,2.850,3.485,4.309
13-10-2012,03:00:00,0.00,-888.88,-888.88,0.1225,-1.527,97.800,-1.8,1.507,2.744,3.406,4.309
13-10-2012,04:00:00,0.00,-888.88,-888.88,0.1225,-1.413,97.900,-1.7,1.371,2.637,3.301,4.303
13-10-2012,05:00:00,0.00,-888.88,-888.88,0.1225,-1.470,97.700,-1.8,1.262,2.557,3.221,4.303
13-10-2012,06:00:00,0.00,-888.88,-888.88,0.1225,-1.100,98.400,-1.3,1.180,2.450,3.142,4.321
13-10-2012,07:00:00,0.00,-888.88,-888.88,0.1221,-0.817,98.400,-1.0,1.208,2.396,3.063,4.381
13-10-2012,08:00:00,0.00,-888.88,-888.88,0.1217,0.301,97.000,-0.1,1.561,2.423,3.009,4.369
13-10-2012,09:00:00,0.00,-888.88,-888.88,0.1204,1.940,90.300,0.5,2.850,2.717,3.009,4.393
13-10-2012,10:00:00,0.00,-888.88,-888.88,0.1187,3.116,81.600,0.3,4.402,3.485,3.089,4.490
13-10-2012,11:00:00,0.00,-888.88,-888.88,0.1174,4.558,71.700,-0.1,6.737,4.662,3.274,4.363
13-10-2012,12:00:00,0.00,-888.88,-888.88,0.1153,6.230,63.900,-0.1,9.928,5.975,3.617,4.369
13-10-2012,13:00:00,0.00,-888.88,-888.88,0.1145,4.558,73.800,0.3,12.243,7.066,4.089,4.381
13-10-2012,14:00:00,0.25,-888.88,-888.88,0.1153,4.610,85.000,2.3,11.419,7.645,4.584,4.418
13-10-2012,15:00:00,0.00,-888.88,-888.88,0.1153,4.480,88.800,2.8,10.590,7.770,5.050,4.363
13-10-2012,16:00:00,0.00,-888.88,-888.88,0.1157,3.327,86.800,1.3,10.516,7.745,5.411,4.369
13-10-2012,17:00:00,0.00,-888.88,-888.88,0.1162,2.289,89.900,0.8,8.543,7.594,5.693,4.363
13-10-2012,18:00:00,0.51,-888.88,-888.88,0.1170,0.605,95.100,-0.1,6.484,7.268,5.847,4.351
13-10-2012,19:00:00,0.51,-888.88,-888.88,0.1174,0.190,98.000,-0.1,5.231,6.788,5.898,4.339
13-10-2012,20:00:00,0.00,-888.88,-888.88,0.1179,0.107,98.900,-0.1,4.350,6.306,5.872,4.333
13-10-2012,21:00:00,0.00,-888.88,-888.88,0.1187,0.412,98.100,0.1,4.168,5.872,5.745,4.333
13-10-2012,22:00:00,0.00,-888.88,-888.88,0.1187,-0.648,97.500,-1.0,3.538,5.462,5.616,4.321
13-10-2012,23:00:00,0.00,-888.88,-888.88,0.1187,-0.143,98.200,-0.4,3.063,5.076,5.437,4.321
14-10-2012,00:00:00,0.00,-888.88,-888.88,0.1191,-0.227,96.800,-0.7,2.983,4.740,5.282,4.321
14-10-2012,01:00:00,0.00,-888.88,-888.88,0.1196,-1.413,97.100,-1.8,2.557,4.454,5.102,4.321
14-10-2012,02:00:00,0.00,-888.88,-888.88,0.1196,-3.153,97.800,-3.5,1.994,4.168,4.921,4.315
14-10-2012,03:00:00,0.00,-888.88,-888.88,0.1200,-2.334,99.200,-2.5,1.561,3.906,4.740,4.309
