"Date","Time, GMT+11:00","Water Content, m³/m³ (LGR S/N: 9832566, SEN S/N: 9833752, LBL: 10cmBG)","Temp, °C (LGR S/N: 9832566, SEN S/N: 10284205)","RH, % (LGR S/N: 9832566, SEN S/N: 10284205)","DewPt, °C (LGR S/N: 9832566, SEN S/N: 10284205)"
03/09/16,13:09:28,0.2741,0.715,100.000,0.7
03/09/16,14:09:29,0.2741,0.742,100.000,0.7
03/09/16,15:09:30,0.2741,0.715,100.000,0.7
03/09/16,16:09:31,0.2741,0.715,100.000,0.7
03/09/16,17:09:32,0.2748,0.715,100.000,0.7
03/09/16,18:09:33,0.2748,0.715,100.000,0.7
03/09/16,19:09:34,0.2748,0.715,100.000,0.7
03/09/16,20:09:35,0.2741,0.715,100.000,0.7
03/09/16,21:09:36,0.2741,0.715,100.000,0.7
03/09/16,22:09:37,0.2734,0.687,100.000,0.7
03/09/16,23:09:38,0.2734,0.687,100.000,0.7
04/09/16,00:09:39,0.2734,0.687,100.000,0.7
04/09/16,01:09:40,0.2727,0.715,100.000,0.7
04/09/16,02:09:41,0.2727,0.715,100.000,0.7
04/09/16,03:09:42,0.2719,0.715,100.000,0.7
04/09/16,04:09:43,0.2719,0.715,100.000,0.7
04/09/16,05:09:44,0.2712,0.715,100.000,0.7
04/09/16,06:09:45,0.2712,0.715,100.000,0.7
04/09/16,07:09:46,0.2705,0.715,100.000,0.7
04/09/16,08:09:47,0.2698,0.715,100.000,0.7
04/09/16,09:09:48,0.2698,0.742,100.000,0.7
04/09/16,10:09:49,0.2698,0.742,100.000,0.7
04/09/16,11:09:50,0.2698,0.770,100.000,0.8
04/09/16,12:09:51,0.2690,0.797,100.000,0.8
04/09/16,13:09:52,0.2690,0.797,100.000,0.8
04/09/16,14:09:53,0.2690,0.852,100.000,0.8
04/09/16,15:09:54,0.2690,0.852,100.000,0.8
04/09/16,16:09:55,0.2690,0.880,100.000,0.9
04/09/16,17:09:56,0.2690,0.880,100.000,0.9
04/09/16,18:09:57,0.2698,0.852,100.000,0.8
04/09/16,19:09:58,0.2705,0.825,100.000,0.8
04/09/16,20:09:59,0.2712,0.797,100.000,0.8
04/09/16,21:10:00,0.2719,0.797,100.000,0.8
04/09/16,22:10:01,0.2719,0.770,100.000,0.8
04/09/16,23:10:02,0.2727,0.770,100.000,0.8
05/09/16,00:10:03,0.2727,0.742,100.000,0.7
05/09/16,01:10:04,0.2727,0.742,100.000,0.7
05/09/16,02:10:05,0.2727,0.742,100.000,0.7
05/09/16,03:10:06,0.2719,0.742,100.000,0.7
05/09/16,04:10:07,0.2719,0.742,100.000,0.7
05/09/16,05:10:08,0.2719,0.742,100.000,0.7
05/09/16,06:10:09,0.2719,0.715,100.000,0.7
05/09/16,07:10:10,0.2712,0.715,100.000,0.7
05/09/16,08:10:11,0.2712,0.715,100.000,0.7
05/09/16,09:10:12,0.2705,0.742,100.000,0.7
05/09/16,10:10:13,0.2705,0.797,100.000,0.8
05/09/16,11:10:14,0.2705,0.852,100.000,0.8
05/09/16,12:10:15,0.2705,0.934,100.000,0.9
05/09/16,13:10:16,0.2705,1.017,100.000,1.0
05/09/16,14:10:17,0.2712,1.153,100.000,1.1
05/09/16,15:10:18,0.2741,1.235,100.000,1.2
05/09/16,16:10:19,0.2821,1.344,100.000,1.3
05/09/16,17:10:20,0.2879,1.453,100.000,1.5
05/09/16,18:10:21,0.2901,1.344,100.000,1.3
05/09/16,19:10:22,0.2894,1.235,100.000,1.2
05/09/16,20:10:23,0.2872,1.126,100.000,1.1
05/09/16,21:10:24,0.2857,1.044,100.000,1.0
05/09/16,22:10:25,0.2843,0.989,100.000,1.0
05/09/16,23:10:26,0.2828,0.934,100.000,0.9
06/09/16,00:10:27,0.2814,0.880,100.000,0.9
06/09/16,01:10:28,0.2799,0.880,100.000,0.9
06/09/16,02:10:29,0.2792,0.825,100.000,0.8
06/09/16,03:10:30,0.2777,0.797,100.000,0.8
06/09/16,04:10:31,0.2770,0.770,100.000,0.8
06/09/16,05:10:32,0.2763,0.770,100.000,0.8
06/09/16,06:10:33,0.2756,0.632,100.000,0.6
06/09/16,07:10:34,0.2748,0.577,100.000,0.6
06/09/16,08:10:35,0.2741,0.605,100.000,0.6
06/09/16,09:10:36,0.2734,0.770,100.000,0.8
06/09/16,10:10:37,0.2734,1.017,100.000,1.0
06/09/16,11:10:38,0.2727,1.344,100.000,1.3
06/09/16,12:10:39,0.2727,1.480,100.000,1.5
06/09/16,13:10:40,0.2727,1.615,100.000,1.6
06/09/16,14:10:41,0.2727,1.886,100.000,1.9
06/09/16,15:10:42,0.2785,2.209,100.000,2.2
06/09/16,16:10:43,0.2908,2.343,100.000,2.3
06/09/16,17:10:44,0.2952,2.155,100.000,2.2
06/09/16,18:10:45,0.2937,1.859,100.000,1.9
06/09/16,19:10:46,0.2915,1.588,100.000,1.6
06/09/16,20:10:47,0.2894,1.344,100.000,1.3
06/09/16,21:10:48,0.2872,1.235,100.000,1.2
06/09/16,22:10:49,0.2850,1.153,100.000,1.1
06/09/16,23:10:50,0.2836,1.126,100.000,1.1
07/09/16,00:10:51,0.2821,0.852,100.000,0.8
07/09/16,01:10:52,0.2806,0.632,100.000,0.6
07/09/16,02:10:53,0.2792,0.522,100.000,0.5
07/09/16,03:10:54,0.2785,0.522,100.000,0.5
07/09/16,04:10:55,0.2777,0.522,100.000,0.5
07/09/16,05:10:56,0.2770,0.522,99.900,0.5
07/09/16,06:10:57,0.2756,0.742,100.000,0.7
07/09/16,07:10:58,0.2748,0.550,99.900,0.5
07/09/16,08:10:59,0.2741,0.742,99.900,0.7
07/09/16,09:11:00,0.2741,1.180,100.000,1.2
07/09/16,10:11:01,0.2734,1.588,100.000,1.6
07/09/16,11:11:02,0.2734,1.994,100.000,2.0
07/09/16,12:11:03,0.2734,2.316,100.000,2.3
07/09/16,13:11:04,0.2741,2.557,100.000,2.6
07/09/16,14:11:05,0.2872,2.637,100.000,2.6
07/09/16,15:11:06,0.3010,2.744,100.000,2.7
07/09/16,16:11:07,0.3053,2.797,100.000,2.8
07/09/16,17:11:08,0.3024,2.530,100.000,2.5
07/09/16,18:11:09,0.2974,2.155,100.000,2.2
07/09/16,19:11:10,0.2937,1.751,100.000,1.7
07/09/16,20:11:11,0.2901,1.778,100.000,1.8
07/09/16,21:11:12,0.2872,1.886,100.000,1.9
07/09/16,22:11:13,0.2850,2.155,100.000,2.2
07/09/16,23:11:14,0.2836,2.101,100.000,2.1
08/09/16,00:11:15,0.2828,2.155,100.000,2.2
08/09/16,01:11:16,0.2937,2.209,100.000,2.2
08/09/16,02:11:17,0.3053,2.209,100.000,2.2
08/09/16,03:11:18,0.3075,2.209,100.000,2.2
08/09/16,04:11:19,0.3061,2.182,100.000,2.2
08/09/16,05:11:20,0.3053,2.209,100.000,2.2
08/09/16,06:11:21,0.3053,2.316,100.000,2.3
08/09/16,07:11:22,0.3082,2.343,100.000,2.3
08/09/16,08:11:23,0.3104,2.423,100.000,2.4
08/09/16,09:11:24,0.3119,2.557,100.000,2.6
08/09/16,10:11:25,0.3141,2.744,100.000,2.7
08/09/16,11:11:26,0.3162,2.850,100.000,2.8
08/09/16,12:11:27,0.3162,2.956,100.000,3.0
08/09/16,13:11:28,0.3170,2.956,100.000,3.0
08/09/16,14:11:29,0.3155,3.036,100.000,3.0
08/09/16,15:11:30,0.3133,3.063,100.000,3.1
08/09/16,16:11:31,0.3126,3.168,100.000,3.2
08/09/16,17:11:32,0.3133,3.063,100.000,3.1
08/09/16,18:11:33,0.3090,2.956,100.000,3.0
08/09/16,19:11:34,0.3053,2.877,100.000,2.9
08/09/16,20:11:35,0.3032,2.903,100.000,2.9
08/09/16,21:11:36,0.3039,3.195,100.000,3.2
08/09/16,22:11:37,0.3097,3.168,100.000,3.2
08/09/16,23:11:38,0.3097,3.168,100.000,3.2
09/09/16,00:11:39,0.3090,3.116,100.000,3.1
09/09/16,01:11:40,0.3082,3.168,100.000,3.2
09/09/16,02:11:41,0.3090,3.142,100.000,3.1
09/09/16,03:11:42,0.3075,3.142,100.000,3.1
09/09/16,04:11:43,0.3075,3.221,100.000,3.2
09/09/16,05:11:44,0.3119,3.195,100.000,3.2
09/09/16,06:11:45,0.3199,3.274,100.000,3.3
09/09/16,07:11:46,0.3533,3.301,100.000,3.3
09/09/16,08:11:47,0.3402,3.406,100.000,3.4
09/09/16,09:11:48,0.3388,3.696,100.000,3.7
09/09/16,10:11:49,0.3584,3.722,100.000,3.7
09/09/16,11:11:50,0.3431,4.089,100.000,4.1
09/09/16,12:11:51,0.3576,4.584,100.000,4.6
09/09/16,13:11:52,0.3605,4.454,100.000,4.5
09/09/16,14:11:53,0.3562,4.584,100.000,4.6
09/09/16,15:11:54,0.3373,4.662,100.000,4.7
09/09/16,16:11:55,0.3358,4.818,100.000,4.8
09/09/16,17:11:56,0.3358,4.766,100.000,4.8
09/09/16,18:11:57,0.3395,4.714,100.000,4.7
09/09/16,19:11:58,0.3547,4.246,100.000,4.2
09/09/16,20:11:59,0.3409,3.380,100.000,3.4
09/09/16,21:12:00,0.3191,3.221,100.000,3.2
09/09/16,22:12:01,0.3068,2.850,100.000,2.8
09/09/16,23:12:02,0.2988,2.744,100.000,2.7
10/09/16,00:12:03,0.3068,2.797,100.000,2.8
10/09/16,01:12:04,0.2995,2.584,100.000,2.6
10/09/16,02:12:05,0.3017,2.370,100.000,2.4
10/09/16,03:12:06,0.2981,2.209,100.000,2.2
10/09/16,04:12:07,0.2930,2.074,100.000,2.1
10/09/16,05:12:08,0.2894,2.128,100.000,2.1
10/09/16,06:12:09,0.2879,2.074,100.000,2.1
10/09/16,07:12:10,0.2865,2.101,100.000,2.1
10/09/16,08:12:11,0.2894,2.209,100.000,2.2
10/09/16,09:12:12,0.2937,2.530,100.000,2.5
10/09/16,10:12:13,0.2966,2.664,100.000,2.7
10/09/16,11:12:14,0.3075,3.221,100.000,3.2
10/09/16,12:12:15,0.3170,4.037,100.000,4.0
10/09/16,13:12:16,0.3264,5.076,100.000,5.1
10/09/16,14:12:17,0.3228,5.488,100.000,5.5
10/09/16,15:12:18,0.3235,4.921,100.000,4.9
10/09/16,16:12:19,0.3126,5.102,100.000,5.1
10/09/16,17:12:20,0.3075,6.382,100.000,6.4
10/09/16,18:12:21,0.2974,4.766,100.000,4.8
10/09/16,19:12:22,0.2901,2.903,100.000,2.9
10/09/16,20:12:23,0.2850,2.236,100.000,2.2
10/09/16,21:12:24,0.2821,1.859,100.000,1.9
10/09/16,22:12:25,0.2799,1.398,100.000,1.4
10/09/16,23:12:26,0.2777,0.934,100.000,0.9
11/09/16,00:12:27,0.2756,0.632,100.000,0.6
11/09/16,01:12:28,0.2748,0.107,99.500,0.0
11/09/16,02:12:29,0.2727,-0.199,99.100,-0.3
11/09/16,03:12:30,0.2712,-0.535,98.500,-0.7
11/09/16,04:12:31,0.2705,-0.507,98.500,-0.7
11/09/16,05:12:32,0.2690,-0.732,98.600,-0.9
11/09/16,06:12:33,0.2683,-0.845,97.700,-1.2
11/09/16,07:12:34,0.2676,-0.704,97.900,-1.0
11/09/16,08:12:35,0.2661,-0.311,99.000,-0.5
11/09/16,09:12:36,0.2647,0.190,100.000,0.2
11/09/16,10:12:37,0.2639,0.356,100.000,0.4
11/09/16,11:12:38,0.2734,1.126,100.000,1.1
11/09/16,12:12:39,0.2821,2.262,100.000,2.3
11/09/16,13:12:40,0.2821,4.895,100.000,4.9
11/09/16,14:12:41,0.2806,5.231,100.000,5.2
11/09/16,15:12:42,0.2785,4.454,100.000,4.5
11/09/16,16:12:43,0.2763,3.591,100.000,3.6
11/09/16,17:12:44,0.2748,3.089,100.000,3.1
11/09/16,18:12:45,0.2734,2.584,100.000,2.6
11/09/16,19:12:46,0.2727,2.074,100.000,2.1
11/09/16,20:12:47,0.2712,1.751,100.000,1.7
11/09/16,21:12:48,0.2698,1.588,100.000,1.6
11/09/16,22:12:49,0.2690,1.643,100.000,1.6
11/09/16,23:12:50,0.2690,1.507,100.000,1.5
12/09/16,00:12:51,0.2676,1.480,100.000,1.5
12/09/16,01:12:52,0.2676,1.317,100.000,1.3
12/09/16,02:12:53,0.2668,1.262,100.000,1.3
12/09/16,03:12:54,0.2661,1.099,100.000,1.1
12/09/16,04:12:55,0.2661,0.989,100.000,1.0
12/09/16,05:12:56,0.2654,0.907,100.000,0.9
12/09/16,06:12:57,0.2647,0.852,100.000,0.8
12/09/16,07:12:58,0.2639,0.852,100.000,0.8
12/09/16,08:12:59,0.2639,0.907,100.000,0.9
12/09/16,09:13:00,0.2639,2.289,100.000,2.3
12/09/16,10:13:01,0.2632,3.827,100.000,3.8
12/09/16,11:13:02,0.2632,6.102,99.800,6.1
12/09/16,12:13:03,0.2632,5.616,99.000,5.5
12/09/16,13:13:04,0.2632,5.102,99.400,5.0
12/09/16,14:13:05,0.2632,5.642,99.900,5.6
12/09/16,15:13:06,0.2625,6.763,100.000,6.8
12/09/16,16:13:07,0.2632,7.015,98.300,6.8
12/09/16,17:13:08,0.2625,5.154,96.800,4.7
12/09/16,18:13:09,0.2618,4.220,97.800,3.9
12/09/16,19:13:10,0.2610,2.610,97.500,2.3
12/09/16,20:13:11,0.2603,1.724,97.600,1.4
12/09/16,21:13:12,0.2603,1.180,97.600,0.8
12/09/16,22:13:13,0.2596,1.235,98.200,1.0
12/09/16,23:13:14,0.2589,1.344,98.800,1.2
13/09/16,00:13:15,0.2589,1.371,99.000,1.2
13/09/16,01:13:16,0.2581,1.344,99.200,1.2
13/09/16,02:13:17,0.2581,1.344,99.500,1.3
13/09/16,03:13:18,0.2581,1.317,99.500,1.2
13/09/16,04:13:19,0.2574,1.099,99.500,1.0
13/09/16,05:13:20,0.2574,0.632,98.700,0.4
13/09/16,06:13:21,0.2567,0.412,98.100,0.1
13/09/16,07:13:22,0.2567,0.356,98.100,0.1
13/09/16,08:13:23,0.2560,0.632,98.300,0.4
13/09/16,09:13:24,0.2560,2.983,98.100,2.7
13/09/16,10:13:25,0.2560,3.354,93.500,2.4
13/09/16,11:13:26,0.2560,4.636,92.800,3.6
13/09/16,12:13:27,0.2560,6.509,90.000,5.0
13/09/16,13:13:28,0.2567,9.114,84.100,6.6
13/09/16,14:13:29,0.2567,7.619,84.200,5.1
13/09/16,15:13:30,0.2560,6.813,86.100,4.7
13/09/16,16:13:31,0.2552,6.357,86.700,4.3
13/09/16,17:13:32,0.2552,5.462,86.500,3.4
13/09/16,18:13:33,0.2545,4.818,86.000,2.7
13/09/16,19:13:34,0.2545,3.827,89.400,2.2
13/09/16,20:13:35,0.2538,3.722,92.700,2.7
13/09/16,21:13:36,0.2530,2.903,92.200,1.8
13/09/16,22:13:37,0.2530,2.797,90.800,1.4
13/09/16,23:13:38,0.2530,3.168,93.800,2.3
14/09/16,00:13:39,0.2523,3.009,94.300,2.2
14/09/16,01:13:40,0.2523,2.823,92.100,1.7
14/09/16,02:13:41,0.2516,2.956,92.900,1.9
14/09/16,03:13:42,0.2516,3.195,95.500,2.5
14/09/16,04:13:43,0.2516,3.274,96.800,2.8
14/09/16,05:13:44,0.2509,3.854,98.000,3.6
14/09/16,06:13:45,0.2516,4.350,98.700,4.2
14/09/16,07:13:46,0.2603,4.869,99.100,4.7
14/09/16,08:13:47,0.2850,4.844,99.300,4.7
14/09/16,09:13:48,0.3184,5.128,99.600,5.1
14/09/16,10:13:49,0.3162,5.179,99.700,5.1
14/09/16,11:13:50,0.3358,4.740,99.700,4.7
14/09/16,12:13:51,0.3206,3.116,98.700,2.9
14/09/16,13:13:52,0.2974,2.316,98.200,2.1
14/09/16,14:13:53,0.2894,2.128,98.200,1.9
14/09/16,15:13:54,0.2857,1.994,98.400,1.8
14/09/16,16:13:55,0.2850,1.832,98.400,1.6
14/09/16,17:13:56,0.2836,1.778,98.500,1.6
14/09/16,18:13:57,0.2828,1.697,98.500,1.5
14/09/16,19:13:58,0.2821,1.697,98.500,1.5
14/09/16,20:13:59,0.2814,1.670,98.500,1.5
14/09/16,21:14:00,0.2799,1.615,98.500,1.4
14/09/16,22:14:01,0.2792,1.561,98.600,1.4
14/09/16,23:14:02,0.2785,1.480,98.600,1.3
15/09/16,00:14:03,0.2777,1.398,98.600,1.2
15/09/16,01:14:04,0.2770,1.126,98.400,0.9
15/09/16,02:14:05,0.2763,1.398,98.800,1.2
15/09/16,03:14:06,0.2756,1.453,98.900,1.3
15/09/16,04:14:07,0.2756,1.480,98.900,1.3
15/09/16,05:14:08,0.2748,1.480,99.000,1.3
15/09/16,06:14:09,0.2741,1.480,99.000,1.3
15/09/16,07:14:10,0.2734,1.480,98.900,1.3
15/09/16,08:14:11,0.2734,1.507,99.000,1.4
15/09/16,09:14:12,0.2727,1.507,99.000,1.4
15/09/16,10:14:13,0.2727,1.507,99.100,1.4
15/09/16,11:14:14,0.2719,1.507,99.100,1.4
15/09/16,12:14:15,0.2719,1.534,99.200,1.4
15/09/16,13:14:16,0.2719,1.534,99.200,1.4
15/09/16,14:14:17,0.2719,1.534,99.200,1.4
15/09/16,15:14:18,0.2719,1.534,99.300,1.4
15/09/16,16:14:19,0.2712,1.534,99.300,1.4
15/09/16,17:14:20,0.2712,1.534,99.300,1.4
15/09/16,18:14:21,0.2719,1.534,99.300,1.4
15/09/16,19:14:22,0.2712,1.507,99.200,1.4
15/09/16,20:14:23,0.3061,1.507,99.300,1.4
15/09/16,21:14:24,0.3191,1.507,99.300,1.4
15/09/16,22:14:25,0.3206,1.480,99.400,1.4
15/09/16,23:14:26,0.3206,1.480,99.400,1.4
16/09/16,00:14:27,0.3177,1.480,99.400,1.4
16/09/16,01:14:28,0.3133,1.425,99.400,1.3
16/09/16,02:14:29,0.3068,1.398,99.300,1.3
16/09/16,03:14:30,0.3017,1.371,99.300,1.3
16/09/16,04:14:31,0.2966,1.317,99.400,1.2
16/09/16,05:14:32,0.2937,1.235,99.400,1.1
16/09/16,06:14:33,0.2908,1.262,99.500,1.2
16/09/16,07:14:34,0.2894,1.208,99.500,1.1
16/09/16,08:14:35,0.2865,1.180,99.500,1.1
16/09/16,09:14:36,0.2857,1.126,99.600,1.1
16/09/16,10:14:37,0.2850,1.180,99.700,1.1
16/09/16,11:14:38,0.2836,1.235,99.700,1.2
16/09/16,12:14:39,0.2836,1.289,99.800,1.3
16/09/16,13:14:40,0.2850,1.344,99.800,1.3
16/09/16,14:14:41,0.2988,1.398,99.800,1.4
16/09/16,15:14:42,0.3024,1.398,99.700,1.4
16/09/16,16:14:43,0.3053,1.425,99.700,1.4
16/09/16,17:14:44,0.3082,1.425,99.700,1.4
16/09/16,18:14:45,0.3046,1.398,99.700,1.4
16/09/16,19:14:46,0.3003,1.344,99.600,1.3
16/09/16,20:14:47,0.2966,1.317,99.800,1.3
16/09/16,21:14:48,0.2930,1.262,99.700,1.2
16/09/16,22:14:49,0.2908,1.262,99.800,1.2
16/09/16,23:14:50,0.2886,1.235,99.700,1.2
17/09/16,00:14:51,0.2865,0.934,99.500,0.9
17/09/16,01:14:52,0.2850,0.880,99.400,0.8
17/09/16,02:14:53,0.2836,1.099,99.600,1.0
17/09/16,03:14:54,0.2828,1.099,99.800,1.1
17/09/16,04:14:55,0.2814,1.153,99.900,1.1
17/09/16,05:14:56,0.2806,1.180,99.900,1.2
17/09/16,06:14:57,0.2799,1.208,99.900,1.2
17/09/16,07:14:58,0.2792,1.180,99.900,1.2
17/09/16,08:14:59,0.2785,1.153,99.900,1.1
17/09/16,09:15:00,0.2777,1.153,99.900,1.1
17/09/16,10:15:01,0.2770,1.235,100.000,1.2
17/09/16,11:15:02,0.2763,1.317,100.000,1.3
17/09/16,12:15:03,0.2777,1.398,100.000,1.4
17/09/16,13:15:04,0.2843,1.425,100.000,1.4
17/09/16,14:15:05,0.2981,1.615,100.000,1.6
17/09/16,15:15:06,0.3053,1.778,100.000,1.8
17/09/16,16:15:07,0.3090,1.859,100.000,1.9
17/09/16,17:15:08,0.3061,1.805,100.000,1.8
17/09/16,18:15:09,0.3032,1.805,100.000,1.8
17/09/16,19:15:10,0.3010,1.724,100.000,1.7
17/09/16,20:15:11,0.2988,1.697,100.000,1.7
17/09/16,21:15:12,0.2966,1.643,100.000,1.6
17/09/16,22:15:13,0.2937,1.615,100.000,1.6
17/09/16,23:15:14,0.2915,1.724,100.000,1.7
18/09/16,00:15:15,0.2908,1.778,100.000,1.8
18/09/16,01:15:16,0.2930,1.805,100.000,1.8
18/09/16,02:15:17,0.2974,1.967,100.000,2.0
18/09/16,03:15:18,0.3017,2.074,100.000,2.1
18/09/16,04:15:19,0.3032,2.074,100.000,2.1
18/09/16,05:15:20,0.3039,2.021,100.000,2.0
18/09/16,06:15:21,0.3032,2.021,100.000,2.0
18/09/16,07:15:22,0.3017,2.021,100.000,2.0
18/09/16,08:15:23,0.3010,1.967,100.000,2.0
18/09/16,09:15:24,0.2988,2.155,100.000,2.2
18/09/16,10:15:25,0.2995,2.343,100.000,2.3
18/09/16,11:15:26,0.3003,2.101,100.000,2.1
18/09/16,12:15:27,0.3119,2.021,100.000,2.0
18/09/16,13:15:28,0.3133,2.074,100.000,2.1
18/09/16,14:15:29,0.3126,2.236,100.000,2.2
18/09/16,15:15:30,0.3148,2.503,100.000,2.5
18/09/16,16:15:31,0.3148,2.450,100.000,2.4
18/09/16,17:15:32,0.3090,2.289,100.000,2.3
18/09/16,18:15:33,0.3032,1.967,100.000,2.0
18/09/16,19:15:34,0.2988,1.724,100.000,1.7
18/09/16,20:15:35,0.2988,1.615,100.000,1.6
18/09/16,21:15:36,0.2966,1.507,100.000,1.5
18/09/16,22:15:37,0.2937,1.453,100.000,1.5
18/09/16,23:15:38,0.2908,1.398,100.000,1.4
19/09/16,00:15:39,0.2886,1.371,100.000,1.4
19/09/16,01:15:40,0.2865,1.317,100.000,1.3
19/09/16,02:15:41,0.2843,1.262,100.000,1.3
19/09/16,03:15:42,0.2836,1.262,100.000,1.3
19/09/16,04:15:43,0.2821,1.208,100.000,1.2
19/09/16,05:15:44,0.2806,0.742,99.800,0.7
19/09/16,06:15:45,0.2799,0.246,98.800,0.1
19/09/16,07:15:46,0.2792,0.051,98.000,-0.2
19/09/16,08:15:47,0.2777,0.246,97.200,-0.1
19/09/16,09:15:48,0.2777,0.577,99.400,0.5
19/09/16,10:15:49,0.2777,0.989,100.000,1.0
19/09/16,11:15:50,0.2806,2.930,100.000,2.9
19/09/16,12:15:51,0.3017,3.985,100.000,4.0
19/09/16,13:15:52,0.3177,4.740,100.000,4.7
19/09/16,14:15:53,0.3257,4.921,98.700,4.7
19/09/16,15:15:54,0.3257,4.973,97.800,4.7
19/09/16,16:15:55,0.3191,5.282,98.700,5.1
19/09/16,17:15:56,0.3112,4.584,98.900,4.4
19/09/16,18:15:57,0.3017,3.142,98.300,2.9
19/09/16,19:15:58,0.2952,2.155,97.600,1.8
19/09/16,20:15:59,0.2908,1.588,97.500,1.2
19/09/16,21:16:00,0.2879,1.453,98.000,1.2
19/09/16,22:16:01,0.2850,1.507,98.800,1.3
19/09/16,23:16:02,0.2836,1.262,98.900,1.1
20/09/16,00:16:03,0.2821,1.071,99.000,0.9
20/09/16,01:16:04,0.2806,0.852,98.700,0.7
20/09/16,02:16:05,0.2792,0.742,98.900,0.6
20/09/16,03:16:06,0.2785,0.522,98.600,0.3
20/09/16,04:16:07,0.2777,0.439,98.800,0.3
20/09/16,05:16:08,0.2763,0.301,98.700,0.1
20/09/16,06:16:09,0.2756,0.163,98.300,-0.1
20/09/16,07:16:10,0.2741,-0.060,97.400,-0.4
20/09/16,08:16:11,0.2734,0.135,96.900,-0.3
20/09/16,09:16:12,0.2734,0.329,98.000,0.0
20/09/16,10:16:13,0.2727,0.742,99.300,0.6
20/09/16,11:16:14,0.2756,3.142,95.700,2.5
20/09/16,12:16:15,0.3148,5.154,92.500,4.0
20/09/16,13:16:16,0.3220,5.411,91.900,4.2
20/09/16,14:16:17,0.3170,5.565,91.300,4.3
20/09/16,15:16:18,0.3119,5.847,90.200,4.4
20/09/16,16:16:19,0.3024,5.308,91.300,4.0
20/09/16,17:16:20,0.2966,5.050,92.400,3.9
20/09/16,18:16:21,0.2908,3.643,92.100,2.5
20/09/16,19:16:22,0.2872,2.770,92.900,1.7
20/09/16,20:16:23,0.2843,1.778,93.600,0.9
20/09/16,21:16:24,0.2821,1.208,94.400,0.4
20/09/16,22:16:25,0.2799,0.797,94.800,0.1
20/09/16,23:16:26,0.2785,0.687,94.600,-0.1
21/09/16,00:16:27,0.2770,0.962,94.500,0.2
21/09/16,01:16:28,0.2763,1.071,96.300,0.5
21/09/16,02:16:29,0.2748,1.180,96.600,0.7
21/09/16,03:16:30,0.2741,1.317,96.800,0.9
21/09/16,04:16:31,0.2741,1.534,97.400,1.2
21/09/16,05:16:32,0.2727,1.398,97.600,1.1
21/09/16,06:16:33,0.2727,1.317,97.600,1.0
21/09/16,07:16:34,0.2719,1.208,98.000,0.9
21/09/16,08:16:35,0.3061,1.180,98.300,0.9
21/09/16,09:16:36,0.3191,1.262,98.400,1.0
21/09/16,10:16:37,0.3475,1.235,98.500,1.0
21/09/16,11:16:38,0.3569,1.615,98.800,1.4
21/09/16,12:16:39,0.3533,3.670,99.900,3.7
21/09/16,13:16:40,0.3126,5.076,100.000,5.1
21/09/16,14:16:41,0.2981,4.506,100.000,4.5
21/09/16,15:16:42,0.2923,4.895,100.000,4.9
21/09/16,16:16:43,0.2894,6.128,100.000,6.1
21/09/16,17:16:44,0.2865,4.636,100.000,4.6
21/09/16,18:16:45,0.2843,4.272,100.000,4.3
21/09/16,19:16:46,0.2836,4.011,100.000,4.0
21/09/16,20:16:47,0.2915,3.722,100.000,3.7
21/09/16,21:16:48,0.3003,3.459,100.000,3.5
21/09/16,22:16:49,0.2974,3.274,100.000,3.3
21/09/16,23:16:50,0.2944,2.877,100.000,2.9
22/09/16,00:16:51,0.2908,2.477,100.000,2.5
22/09/16,01:16:52,0.2886,2.530,100.000,2.5
22/09/16,02:16:53,0.2865,2.503,100.000,2.5
22/09/16,03:16:54,0.2850,2.477,100.000,2.5
22/09/16,04:16:55,0.2836,2.477,100.000,2.5
22/09/16,05:16:56,0.2821,2.423,100.000,2.4
22/09/16,06:16:57,0.2814,2.423,100.000,2.4
22/09/16,07:16:58,0.2806,2.423,100.000,2.4
22/09/16,08:16:59,0.2799,2.584,100.000,2.6
22/09/16,09:17:00,0.2792,3.009,100.000,3.0
22/09/16,10:17:01,0.2785,4.011,100.000,4.0
22/09/16,11:17:02,0.2785,4.766,100.000,4.8
22/09/16,12:17:03,0.2785,5.565,100.000,5.6
22/09/16,13:17:04,0.2777,5.642,100.000,5.6
22/09/16,14:17:05,0.2777,5.949,100.000,6.0
22/09/16,15:17:06,0.2770,6.382,100.000,6.4
22/09/16,16:17:07,0.2763,5.488,100.000,5.5
22/09/16,17:17:08,0.2756,4.895,100.000,4.9
22/09/16,18:17:09,0.2741,4.246,100.000,4.2
22/09/16,19:17:10,0.2734,3.591,100.000,3.6
22/09/16,20:17:11,0.2727,3.354,100.000,3.4
22/09/16,21:17:12,0.2719,3.221,100.000,3.2
22/09/16,22:17:13,0.2719,3.089,100.000,3.1
22/09/16,23:17:14,0.2705,3.009,100.000,3.0
23/09/16,00:17:15,0.2705,2.877,100.000,2.9
23/09/16,01:17:16,0.2698,2.717,100.000,2.7
23/09/16,02:17:17,0.2690,2.690,100.000,2.7
23/09/16,03:17:18,0.2690,2.770,100.000,2.8
23/09/16,04:17:19,0.2683,2.770,100.000,2.8
23/09/16,05:17:20,0.2683,2.717,100.000,2.7
23/09/16,06:17:21,0.2676,2.717,100.000,2.7
23/09/16,07:17:22,0.2668,2.610,100.000,2.6
23/09/16,08:17:23,0.2668,3.063,100.000,3.1
