SITE,REP,DATE,HOUR,TEMP,
PRO2,1,9/11/12,14,14.99,
PRO2,1,9/11/12,15,16.057,
PRO2,1,9/11/12,16,13.484,
PRO2,1,9/11/12,17,15.367,
PRO2,1,9/11/12,18,12.731,
PRO2,1,9/11/12,19,10.784,
PRO2,1,9/11/12,20,1.469,
PRO2,1,9/11/12,21,0.523,
PRO2,1,9/11/12,22,-1.811,
PRO2,1,9/11/12,23,-2.253,
PRO2,1,10/11/12,0,-1.874,
PRO2,1,10/11/12,1,-0.864,
PRO2,1,10/11/12,2,-3.452,
PRO2,1,10/11/12,3,-4.147,
PRO2,1,10/11/12,4,-4.905,
PRO2,1,10/11/12,5,-5.411,
PRO2,1,10/11/12,6,-3.137,
PRO2,1,10/11/12,7,-4.147,
PRO2,1,10/11/12,8,-0.044,
PRO2,1,10/11/12,9,4.368,
PRO2,1,10/11/12,10,13.108,
PRO2,1,10/11/12,11,15.429,
PRO2,1,10/11/12,12,17.248,
PRO2,1,10/11/12,13,19.879,
PRO2,1,10/11/12,14,19.19,
PRO2,1,10/11/12,15,20.192,
PRO2,1,10/11/12,16,19.441,
PRO2,1,10/11/12,17,17.749,
PRO2,1,10/11/12,18,18.313,
PRO2,1,10/11/12,19,13.673,
PRO2,1,10/11/12,20,2.478,
PRO2,1,10/11/12,21,-1.369,
PRO2,1,10/11/12,22,-2.316,
PRO2,1,10/11/12,23,-3.137,
PRO2,1,11/11/12,0,-3.831,
PRO2,1,11/11/12,1,-6.043,
PRO2,1,11/11/12,2,-6.865,
PRO2,1,11/11/12,3,-5.727,
PRO2,1,11/11/12,4,-4.337,
PRO2,1,11/11/12,5,-4.4,
PRO2,1,11/11/12,6,-2.505,
PRO2,1,11/11/12,7,-0.36,
PRO2,1,11/11/12,8,6.823,
PRO2,1,11/11/12,9,16.182,
PRO2,1,11/11/12,10,20.067,
PRO2,1,11/11/12,11,22.133,
PRO2,1,11/11/12,12,22.133,
PRO2,1,11/11/12,13,22.133,
PRO2,1,11/11/12,14,22.321,
PRO2,1,11/11/12,15,22.446,
PRO2,1,11/11/12,16,23.572,
PRO2,1,11/11/12,17,25.01,
PRO2,1,11/11/12,18,23.071,
PRO2,1,11/11/12,19,19.566,
PRO2,1,11/11/12,20,6.068,
PRO2,1,11/11/12,21,0.523,
PRO2,1,11/11/12,22,0.082,
PRO2,1,11/11/12,23,3.801,
PRO2,1,12/11/12,0,4.431,
PRO2,1,12/11/12,1,5.249,
PRO2,1,12/11/12,2,5.816,
PRO2,1,12/11/12,3,5.312,
PRO2,1,12/11/12,4,4.745,
PRO2,1,12/11/12,5,4.368,
PRO2,1,12/11/12,6,3.864,
PRO2,1,12/11/12,7,5.438,
PRO2,1,12/11/12,8,6.13,
PRO2,1,12/11/12,9,7.2,
PRO2,1,12/11/12,10,12.982,
PRO2,1,12/11/12,11,18.877,
PRO2,1,12/11/12,12,17.561,
PRO2,1,12/11/12,13,15.304,
PRO2,1,12/11/12,14,19.566,
PRO2,1,12/11/12,15,21.069,
PRO2,1,12/11/12,16,21.006,
PRO2,1,12/11/12,17,24.197,
PRO2,1,12/11/12,18,21.257,
PRO2,1,12/11/12,19,16.057,
PRO2,1,12/11/12,20,10.47,
PRO2,1,12/11/12,21,6.76,
PRO2,1,12/11/12,22,7.703,
PRO2,1,12/11/12,23,6.571,
PRO2,1,13/11/12,0,5.06,
PRO2,1,13/11/12,1,3.549,
PRO2,1,13/11/12,2,2.793,
PRO2,1,13/11/12,3,2.226,
PRO2,1,13/11/12,4,1.658,
PRO2,1,13/11/12,5,1.154,
PRO2,1,13/11/12,6,1.154,
PRO2,1,13/11/12,7,1.532,
PRO2,1,13/11/12,8,3.675,
PRO2,1,13/11/12,9,5.69,
PRO2,1,13/11/12,10,11.224,
PRO2,1,13/11/12,11,16.934,
PRO2,1,13/11/12,12,19.253,
PRO2,1,13/11/12,13,18.376,
PRO2,1,13/11/12,14,16.809,
PRO2,1,13/11/12,15,18.689,
PRO2,1,13/11/12,16,15.116,
PRO2,1,13/11/12,17,12.103,
PRO2,1,13/11/12,18,11.789,
PRO2,1,13/11/12,19,9.213,
PRO2,1,13/11/12,20,4.494,
PRO2,1,13/11/12,21,3.99,
PRO2,1,13/11/12,22,3.423,
PRO2,1,13/11/12,23,2.982,
PRO2,1,14/11/12,0,2.73,
PRO2,1,14/11/12,1,2.415,
PRO2,1,14/11/12,2,2.163,
PRO2,1,14/11/12,3,2.226,
PRO2,1,14/11/12,4,2.352,
PRO2,1,14/11/12,5,-1.622,
PRO2,1,14/11/12,6,-2.253,
PRO2,1,14/11/12,7,0.082,
PRO2,1,14/11/12,8,6.193,
PRO2,1,14/11/12,9,13.61,
PRO2,1,14/11/12,10,18.251,
PRO2,1,14/11/12,11,20.067,
PRO2,1,14/11/12,12,24.197,
PRO2,1,14/11/12,13,17.06,
PRO2,1,14/11/12,14,18.689,
PRO2,1,14/11/12,15,16.433,
PRO2,1,14/11/12,16,14.237,
PRO2,1,14/11/12,17,15.367,
PRO2,1,14/11/12,18,14.488,
PRO2,1,14/11/12,19,10.218,
PRO2,1,14/11/12,20,7.703,
PRO2,1,14/11/12,21,3.864,
PRO2,1,14/11/12,22,4.62,
PRO2,1,14/11/12,23,2.667,
PRO2,1,15/11/12,0,0.145,
PRO2,1,15/11/12,1,3.927,
PRO2,1,15/11/12,2,2.982,
PRO2,1,15/11/12,3,2.541,
PRO2,1,15/11/12,4,3.675,
PRO2,1,15/11/12,5,3.927,
PRO2,1,15/11/12,6,3.234,
PRO2,1,15/11/12,7,3.549,
PRO2,1,15/11/12,8,9.841,
PRO2,1,15/11/12,9,16.182,
PRO2,1,15/11/12,10,19.879,
PRO2,1,15/11/12,11,20.13,
PRO2,1,15/11/12,12,22.571,
PRO2,1,15/11/12,13,22.508,
PRO2,1,15/11/12,14,19.879,
PRO2,1,15/11/12,15,17.499,
PRO2,1,15/11/12,16,13.861,
PRO2,1,15/11/12,17,9.778,
PRO2,1,15/11/12,18,9.59,
PRO2,1,15/11/12,19,7.011,
PRO2,1,15/11/12,20,4.997,
PRO2,1,15/11/12,21,4.431,
PRO2,1,15/11/12,22,4.494,
PRO2,1,15/11/12,23,3.801,
PRO2,1,16/11/12,0,2.667,
PRO2,1,16/11/12,1,2.73,
PRO2,1,16/11/12,2,2.667,
PRO2,1,16/11/12,3,1.091,
PRO2,1,16/11/12,4,2.289,
PRO2,1,16/11/12,5,-0.864,
PRO2,1,16/11/12,6,-2.947,
PRO2,1,16/11/12,7,3.045,
PRO2,1,16/11/12,8,7.641,
PRO2,1,16/11/12,9,16.684,
PRO2,1,16/11/12,10,20.756,
PRO2,1,16/11/12,11,19.19,
PRO2,1,16/11/12,12,21.194,
PRO2,1,16/11/12,13,22.133,
PRO2,1,16/11/12,14,16.934,
PRO2,1,16/11/12,15,18.376,
PRO2,1,16/11/12,16,20.819,
PRO2,1,16/11/12,17,13.673,
PRO2,1,16/11/12,18,13.924,
PRO2,1,16/11/12,19,15.931,
PRO2,1,16/11/12,20,3.171,
PRO2,1,16/11/12,21,-0.864,
PRO2,1,16/11/12,22,-2,
PRO2,1,16/11/12,23,-1.054,
PRO2,1,17/11/12,0,-3.01,
PRO2,1,17/11/12,1,-4.463,
PRO2,1,17/11/12,2,-4.337,
PRO2,1,17/11/12,3,-6.738,
PRO2,1,17/11/12,4,-6.359,
PRO2,1,17/11/12,5,-6.612,
PRO2,1,17/11/12,6,-5.853,
PRO2,1,17/11/12,7,-3.895,
PRO2,1,17/11/12,8,6.256,
PRO2,1,17/11/12,9,15.053,
PRO2,1,17/11/12,10,17.875,
PRO2,1,17/11/12,11,20.192,
PRO2,1,17/11/12,12,20.318,
PRO2,1,17/11/12,13,21.82,
PRO2,1,17/11/12,14,22.321,
PRO2,1,17/11/12,15,22.008,
PRO2,1,17/11/12,16,18.752,
PRO2,1,17/11/12,17,23.259,
PRO2,1,17/11/12,18,12.731,
PRO2,1,17/11/12,19,11.412,
PRO2,1,17/11/12,20,5.312,
PRO2,1,17/11/12,21,-0.36,
PRO2,1,17/11/12,22,-1.748,
PRO2,1,17/11/12,23,-0.864,
PRO2,1,18/11/12,0,-0.297,
PRO2,1,18/11/12,1,2.604,
PRO2,1,18/11/12,2,1.91,
PRO2,1,18/11/12,3,1.091,
PRO2,1,18/11/12,4,0.965,
PRO2,1,18/11/12,5,0.46,
PRO2,1,18/11/12,6,-0.991,
PRO2,1,18/11/12,7,-0.675,
PRO2,1,18/11/12,8,5.627,
PRO2,1,18/11/12,9,13.484,
PRO2,1,18/11/12,10,15.179,
PRO2,1,18/11/12,11,19.253,
PRO2,1,18/11/12,12,15.68,
PRO2,1,18/11/12,13,3.423,
PRO2,1,18/11/12,14,12.668,
PRO2,1,18/11/12,15,9.716,
PRO2,1,18/11/12,16,6.319,
PRO2,1,18/11/12,17,1.217,
PRO2,1,18/11/12,18,4.242,
PRO2,1,18/11/12,19,0.776,
PRO2,1,18/11/12,20,1.217,
PRO2,1,18/11/12,21,0.145,
PRO2,1,18/11/12,22,0.334,
PRO2,1,18/11/12,23,0.019,
PRO2,1,19/11/12,0,0.019,
PRO2,1,19/11/12,1,0.019,
PRO2,1,19/11/12,2,0.145,
PRO2,1,19/11/12,3,0.776,
PRO2,1,19/11/12,4,1.406,
PRO2,1,19/11/12,5,1.595,
PRO2,1,19/11/12,6,1.847,
PRO2,1,19/11/12,7,2.289,
PRO2,1,19/11/12,8,2.352,
PRO2,1,19/11/12,9,3.612,
PRO2,1,19/11/12,10,4.494,
PRO2,1,19/11/12,11,5.438,
PRO2,1,19/11/12,12,7.829,
PRO2,1,19/11/12,13,11.224,
PRO2,1,19/11/12,14,15.179,
PRO2,1,19/11/12,15,16.934,
PRO2,1,19/11/12,16,17.185,
PRO2,1,19/11/12,17,20.38,
PRO2,1,19/11/12,18,19.817,
PRO2,1,19/11/12,19,17.123,
PRO2,1,19/11/12,20,4.934,
PRO2,1,19/11/12,21,-0.17,
PRO2,1,19/11/12,22,0.46,
PRO2,1,19/11/12,23,-1.937,
PRO2,1,20/11/12,0,-2.505,
PRO2,1,20/11/12,1,-3.326,
PRO2,1,20/11/12,2,-4.084,
PRO2,1,20/11/12,3,-4.59,
PRO2,1,20/11/12,4,-4.905,
PRO2,1,20/11/12,5,-5.411,
PRO2,1,20/11/12,6,-5.537,
PRO2,1,20/11/12,7,-4.21,
PRO2,1,20/11/12,8,6.949,
PRO2,1,20/11/12,9,19.692,
PRO2,1,20/11/12,10,24.76,
PRO2,1,20/11/12,11,26.572,
PRO2,1,20/11/12,12,25.51,
PRO2,1,20/11/12,13,26.51,
PRO2,1,20/11/12,14,26.01,
PRO2,1,20/11/12,15,26.322,
PRO2,1,20/11/12,16,23.196,
PRO2,1,20/11/12,17,17.185,
PRO2,1,20/11/12,18,15.304,
PRO2,1,20/11/12,19,21.57,
PRO2,1,20/11/12,20,8.71,
PRO2,1,20/11/12,21,7.074,
PRO2,1,20/11/12,22,6.068,
PRO2,1,20/11/12,23,6.823,
PRO2,1,21/11/12,0,6.697,
PRO2,1,21/11/12,1,8.081,
PRO2,1,21/11/12,2,7.2,
PRO2,1,21/11/12,3,7.263,
PRO2,1,21/11/12,4,7.263,
PRO2,1,21/11/12,5,7.2,
PRO2,1,21/11/12,6,6.382,
PRO2,1,21/11/12,7,7.641,
PRO2,1,21/11/12,8,11.663,
PRO2,1,21/11/12,9,16.809,
PRO2,1,21/11/12,10,13.422,
PRO2,1,21/11/12,11,15.179,
PRO2,1,21/11/12,12,22.133,
PRO2,1,21/11/12,13,20.631,
PRO2,1,21/11/12,14,22.008,
PRO2,1,21/11/12,15,22.195,
PRO2,1,21/11/12,16,20.506,
PRO2,1,21/11/12,17,21.257,
PRO2,1,21/11/12,18,24.385,
PRO2,1,21/11/12,19,11.224,
PRO2,1,21/11/12,20,7.389,
PRO2,1,21/11/12,21,5.501,
PRO2,1,21/11/12,22,4.431,
PRO2,1,21/11/12,23,4.053,
PRO2,1,22/11/12,0,3.612,
PRO2,1,22/11/12,1,1.721,
PRO2,1,22/11/12,2,-1.054,
PRO2,1,22/11/12,3,-2.063,
PRO2,1,22/11/12,4,-1.18,
PRO2,1,22/11/12,5,-0.675,
PRO2,1,22/11/12,6,1.028,
PRO2,1,22/11/12,7,3.297,
PRO2,1,22/11/12,8,12.605,
PRO2,1,22/11/12,9,19.19,
PRO2,1,22/11/12,10,24.697,
PRO2,1,22/11/12,11,26.572,
PRO2,1,22/11/12,12,26.197,
PRO2,1,22/11/12,13,27.009,
PRO2,1,22/11/12,14,26.51,
PRO2,1,22/11/12,15,28.82,
PRO2,1,22/11/12,16,25.822,
PRO2,1,22/11/12,17,28.945,
PRO2,1,22/11/12,18,24.51,
PRO2,1,22/11/12,19,19.19,
PRO2,1,22/11/12,20,7.578,
PRO2,1,22/11/12,21,3.36,
PRO2,1,22/11/12,22,3.612,
PRO2,1,22/11/12,23,4.494,
PRO2,1,23/11/12,0,0.713,
PRO2,1,23/11/12,1,0.208,
PRO2,1,23/11/12,2,-1.685,
PRO2,1,23/11/12,3,-1.937,
PRO2,1,23/11/12,4,-1.874,
PRO2,1,23/11/12,5,-1.874,
PRO2,1,23/11/12,6,-2,
PRO2,1,23/11/12,7,0.586,
PRO2,1,23/11/12,8,11.726,
PRO2,1,23/11/12,9,20.568,
PRO2,1,23/11/12,10,26.135,
PRO2,1,23/11/12,11,27.509,
PRO2,1,23/11/12,12,28.945,
PRO2,1,23/11/12,13,25.76,
PRO2,1,23/11/12,14,25.947,
PRO2,1,23/11/12,15,22.07,
PRO2,1,23/11/12,16,23.884,
PRO2,1,23/11/12,17,20.819,
PRO2,1,23/11/12,18,18,
PRO2,1,23/11/12,19,15.367,
PRO2,1,23/11/12,20,11.915,
PRO2,1,23/11/12,21,5.186,
PRO2,1,23/11/12,22,3.99,
PRO2,1,23/11/12,23,3.864,
PRO2,1,24/11/12,0,3.045,
PRO2,1,24/11/12,1,2.352,
PRO2,1,24/11/12,2,2.289,
PRO2,1,24/11/12,3,1.343,
PRO2,1,24/11/12,4,1.595,
PRO2,1,24/11/12,5,3.423,
PRO2,1,24/11/12,6,4.116,
PRO2,1,24/11/12,7,8.081,
PRO2,1,24/11/12,8,13.735,
PRO2,1,24/11/12,9,20.255,
PRO2,1,24/11/12,10,23.259,
PRO2,1,24/11/12,11,25.76,
PRO2,1,24/11/12,12,26.197,
PRO2,1,24/11/12,13,27.509,
PRO2,1,24/11/12,14,25.947,
PRO2,1,24/11/12,15,26.572,
PRO2,1,24/11/12,16,21.695,
PRO2,1,24/11/12,17,20.443,
PRO2,1,24/11/12,18,25.447,
PRO2,1,24/11/12,19,25.135,
PRO2,1,24/11/12,20,11.475,
PRO2,1,24/11/12,21,10.47,
PRO2,1,24/11/12,22,7.892,
PRO2,1,24/11/12,23,6.068,
PRO2,1,25/11/12,0,8.395,
PRO2,1,25/11/12,1,9.276,
PRO2,1,25/11/12,2,6.193,
PRO2,1,25/11/12,3,5.564,
PRO2,1,25/11/12,4,5.186,
PRO2,1,25/11/12,5,4.368,
PRO2,1,25/11/12,6,3.36,
PRO2,1,25/11/12,7,8.269,
PRO2,1,25/11/12,8,15.492,
PRO2,1,25/11/12,9,22.759,
PRO2,1,25/11/12,10,25.697,
PRO2,1,25/11/12,11,28.196,
PRO2,1,25/11/12,12,28.321,
PRO2,1,25/11/12,13,28.82,
PRO2,1,25/11/12,14,28.82,
PRO2,1,25/11/12,15,27.946,
PRO2,1,25/11/12,16,27.884,
PRO2,1,25/11/12,17,25.01,
PRO2,1,25/11/12,18,31.565,
PRO2,1,25/11/12,19,29.132,
PRO2,1,25/11/12,20,13.673,
PRO2,1,25/11/12,21,9.087,
PRO2,1,25/11/12,22,6.319,
PRO2,1,25/11/12,23,5.816,
PRO2,1,26/11/12,0,4.557,
PRO2,1,26/11/12,1,3.36,
PRO2,1,26/11/12,2,2.793,
PRO2,1,26/11/12,3,3.108,
PRO2,1,26/11/12,4,3.486,
PRO2,1,26/11/12,5,7.263,
PRO2,1,26/11/12,6,7.955,
PRO2,1,26/11/12,7,10.784,
PRO2,1,26/11/12,8,16.057,
PRO2,1,26/11/12,9,15.367,
PRO2,1,26/11/12,10,17.123,
PRO2,1,26/11/12,11,17.248,
PRO2,1,26/11/12,12,24.072,
PRO2,1,26/11/12,13,25.822,
PRO2,1,26/11/12,14,28.321,
PRO2,1,26/11/12,15,21.57,
PRO2,1,26/11/12,16,28.258,
PRO2,1,26/11/12,17,23.947,
PRO2,1,26/11/12,18,17.248,
PRO2,1,26/11/12,19,14.3,
PRO2,1,26/11/12,20,11.915,
PRO2,1,26/11/12,21,12.166,
PRO2,1,26/11/12,22,9.778,
PRO2,1,26/11/12,23,9.338,
PRO2,1,27/11/12,0,10.721,
PRO2,1,27/11/12,1,10.093,
PRO2,1,27/11/12,2,10.658,
PRO2,1,27/11/12,3,11.161,
PRO2,1,27/11/12,4,9.716,
PRO2,1,27/11/12,5,9.841,
PRO2,1,27/11/12,6,9.841,
PRO2,1,27/11/12,7,10.093,
PRO2,1,27/11/12,8,10.407,
PRO2,1,27/11/12,9,14.865,
PRO2,1,27/11/12,10,19.316,
PRO2,1,27/11/12,11,13.673,
PRO2,1,27/11/12,12,17.687,
PRO2,1,27/11/12,13,18.564,
PRO2,1,27/11/12,14,19.19,
PRO2,1,27/11/12,15,14.99,
PRO2,1,27/11/12,16,17.499,
PRO2,1,27/11/12,17,15.116,
PRO2,1,27/11/12,18,19.754,
PRO2,1,27/11/12,19,18.313,
PRO2,1,27/11/12,20,10.972,
PRO2,1,27/11/12,21,10.281,
PRO2,1,27/11/12,22,9.841,
PRO2,1,27/11/12,23,9.213,
PRO2,1,28/11/12,0,8.961,
PRO2,1,28/11/12,1,7.955,
PRO2,1,28/11/12,2,2.793,
PRO2,1,28/11/12,3,4.305,
PRO2,1,28/11/12,4,5.375,
PRO2,1,28/11/12,5,6.886,
PRO2,1,28/11/12,6,7.452,
PRO2,1,28/11/12,7,10.972,
PRO2,1,28/11/12,8,14.739,
PRO2,1,28/11/12,9,22.571,
PRO2,1,28/11/12,10,23.634,
PRO2,1,28/11/12,11,27.322,
PRO2,1,28/11/12,12,25.76,
PRO2,1,28/11/12,13,29.319,
PRO2,1,28/11/12,14,28.758,
PRO2,1,28/11/12,15,31.066,
PRO2,1,28/11/12,16,33.809,
PRO2,1,28/11/12,17,21.445,
PRO2,1,28/11/12,18,18.815,
PRO2,1,28/11/12,19,15.555,
PRO2,1,28/11/12,20,14.99,
PRO2,1,28/11/12,21,11.412,
PRO2,1,28/11/12,22,8.207,
PRO2,1,28/11/12,23,6.256,
PRO2,1,29/11/12,0,6.949,
PRO2,1,29/11/12,1,8.647,
PRO2,1,29/11/12,2,10.03,
PRO2,1,29/11/12,3,10.281,
PRO2,1,29/11/12,4,8.647,
PRO2,1,29/11/12,5,11.161,
PRO2,1,29/11/12,6,12.103,
PRO2,1,29/11/12,7,12.794,
PRO2,1,29/11/12,8,15.68,
PRO2,1,29/11/12,9,23.884,
PRO2,1,29/11/12,10,27.009,
PRO2,1,29/11/12,11,28.383,
PRO2,1,29/11/12,12,31.129,
PRO2,1,29/11/12,13,31.378,
PRO2,1,29/11/12,14,32.687,
PRO2,1,29/11/12,15,33.373,
PRO2,1,29/11/12,16,32.438,
PRO2,1,29/11/12,17,34.494,
PRO2,1,29/11/12,18,33.996,
PRO2,1,29/11/12,19,30.567,
PRO2,1,29/11/12,20,18,
PRO2,1,29/11/12,21,14.802,
PRO2,1,29/11/12,22,13.045,
PRO2,1,29/11/12,23,11.224,
PRO2,1,30/11/12,0,12.668,
PRO2,1,30/11/12,1,15.743,
PRO2,1,30/11/12,2,16.934,
PRO2,1,30/11/12,3,15.869,
PRO2,1,30/11/12,4,15.743,
PRO2,1,30/11/12,5,16.057,
PRO2,1,30/11/12,6,15.555,
PRO2,1,30/11/12,7,15.68,
PRO2,1,30/11/12,8,17.311,
PRO2,1,30/11/12,9,20.631,
PRO2,1,30/11/12,10,24.76,
PRO2,1,30/11/12,11,28.133,
PRO2,1,30/11/12,12,28.945,
PRO2,1,30/11/12,13,25.76,
PRO2,1,30/11/12,14,21.695,
PRO2,1,30/11/12,15,20.819,
PRO2,1,30/11/12,16,19.629,
PRO2,1,30/11/12,17,17.499,
PRO2,1,30/11/12,18,16.057,
PRO2,1,30/11/12,19,14.802,
PRO2,1,30/11/12,20,14.237,
PRO2,1,30/11/12,21,13.17,
PRO2,1,30/11/12,22,12.857,
PRO2,1,30/11/12,23,12.543,
PRO2,1,1/12/12,0,12.731,
PRO2,1,1/12/12,1,12.543,
PRO2,1,1/12/12,2,13.17,
PRO2,1,1/12/12,3,12.982,
PRO2,1,1/12/12,4,13.735,
PRO2,1,1/12/12,5,13.924,
PRO2,1,1/12/12,6,13.233,
PRO2,1,1/12/12,7,13.422,
PRO2,1,1/12/12,8,13.673,
PRO2,1,1/12/12,9,16.119,
PRO2,1,1/12/12,10,15.429,
PRO2,1,1/12/12,11,18.439,
PRO2,1,1/12/12,12,18.251,
PRO2,1,1/12/12,13,18.815,
PRO2,1,1/12/12,14,18.752,
PRO2,1,1/12/12,15,19.378,
PRO2,1,1/12/12,16,16.621,
PRO2,1,1/12/12,17,15.806,
PRO2,1,1/12/12,18,14.802,
PRO2,1,1/12/12,19,14.426,
PRO2,1,1/12/12,20,11.789,
PRO2,1,1/12/12,21,11.726,
PRO2,1,1/12/12,22,10.407,
PRO2,1,1/12/12,23,9.213,
PRO2,1,2/12/12,0,8.269,
PRO2,1,2/12/12,1,8.144,
PRO2,1,2/12/12,2,6.823,
PRO2,1,2/12/12,3,6.571,
PRO2,1,2/12/12,4,6.886,
PRO2,1,2/12/12,5,6.508,
PRO2,1,2/12/12,6,7.703,
PRO2,1,2/12/12,7,7.766,
PRO2,1,2/12/12,8,10.595,
PRO2,1,2/12/12,9,16.182,
PRO2,1,2/12/12,10,18.376,
PRO2,1,2/12/12,11,19.566,
PRO2,1,2/12/12,12,19.817,
PRO2,1,2/12/12,13,20.568,
PRO2,1,2/12/12,14,20.944,
PRO2,1,2/12/12,15,21.945,
PRO2,1,2/12/12,16,21.945,
PRO2,1,2/12/12,17,25.01,
PRO2,1,2/12/12,18,16.621,
PRO2,1,2/12/12,19,16.119,
PRO2,1,2/12/12,20,9.904,
PRO2,1,2/12/12,21,7.578,
PRO2,1,2/12/12,22,2.856,
PRO2,1,2/12/12,23,0.334,
PRO2,1,3/12/12,0,-0.549,
PRO2,1,3/12/12,1,-0.233,
PRO2,1,3/12/12,2,0.713,
PRO2,1,3/12/12,3,0.839,
PRO2,1,3/12/12,4,0.208,
PRO2,1,3/12/12,5,1.406,
PRO2,1,3/12/12,6,-0.927,
PRO2,1,3/12/12,7,4.053,
PRO2,1,3/12/12,8,6.76,
PRO2,1,3/12/12,9,11.349,
PRO2,1,3/12/12,10,17.499,
PRO2,1,3/12/12,11,18.752,
PRO2,1,3/12/12,12,19.19,
PRO2,1,3/12/12,13,20.443,
PRO2,1,3/12/12,14,21.257,
PRO2,1,3/12/12,15,21.57,
PRO2,1,3/12/12,16,22.946,
PRO2,1,3/12/12,17,23.384,
PRO2,1,3/12/12,18,17.123,
PRO2,1,3/12/12,19,13.924,
PRO2,1,3/12/12,20,7.766,
PRO2,1,3/12/12,21,4.431,
PRO2,1,3/12/12,22,4.431,
PRO2,1,3/12/12,23,5.312,
PRO2,1,4/12/12,0,4.871,
PRO2,1,4/12/12,1,3.045,
PRO2,1,4/12/12,2,2.289,
PRO2,1,4/12/12,3,1.721,
PRO2,1,4/12/12,4,2.478,
PRO2,1,4/12/12,5,2.793,
PRO2,1,4/12/12,6,1.658,
PRO2,1,4/12/12,7,1.784,
PRO2,1,4/12/12,8,4.053,
PRO2,1,4/12/12,9,8.584,
PRO2,1,4/12/12,10,8.773,
PRO2,1,4/12/12,11,11.286,
PRO2,1,4/12/12,12,11.286,
PRO2,1,4/12/12,13,12.291,
PRO2,1,4/12/12,14,13.547,
PRO2,1,4/12/12,15,11.035,
PRO2,1,4/12/12,16,10.344,
PRO2,1,4/12/12,17,11.098,
PRO2,1,4/12/12,18,4.62,
PRO2,1,4/12/12,19,3.801,
PRO2,1,4/12/12,20,0.965,
PRO2,1,4/12/12,21,0.208,
PRO2,1,4/12/12,22,-0.423,
PRO2,1,4/12/12,23,-1.117,
PRO2,1,5/12/12,0,-0.612,
PRO2,1,5/12/12,1,-0.36,
PRO2,1,5/12/12,2,-0.675,
PRO2,1,5/12/12,3,-0.801,
PRO2,1,5/12/12,4,-1.054,
PRO2,1,5/12/12,5,-0.991,
PRO2,1,5/12/12,6,-0.991,
PRO2,1,5/12/12,7,0.082,
PRO2,1,5/12/12,8,1.028,
PRO2,1,5/12/12,9,4.053,
PRO2,1,5/12/12,10,6.886,
PRO2,1,5/12/12,11,6.697,
PRO2,1,5/12/12,12,10.344,
PRO2,1,5/12/12,13,13.484,
PRO2,1,5/12/12,14,14.488,
PRO2,1,5/12/12,15,14.865,
PRO2,1,5/12/12,16,14.3,
PRO2,1,5/12/12,17,15.367,
PRO2,1,5/12/12,18,14.928,
PRO2,1,5/12/12,19,12.48,
PRO2,1,5/12/12,20,2.163,
PRO2,1,5/12/12,21,-1.243,
PRO2,1,5/12/12,22,-2.505,
PRO2,1,5/12/12,23,-3.137,
PRO2,1,6/12/12,0,-3.642,
PRO2,1,6/12/12,1,-4.4,
PRO2,1,6/12/12,2,-4.4,
PRO2,1,6/12/12,3,-3.074,
PRO2,1,6/12/12,4,-3.074,
PRO2,1,6/12/12,5,-2.884,
PRO2,1,6/12/12,6,-2.442,
PRO2,1,6/12/12,7,-0.233,
PRO2,1,6/12/12,8,5.123,
PRO2,1,6/12/12,9,14.928,
PRO2,1,6/12/12,10,17.812,
PRO2,1,6/12/12,11,21.883,
PRO2,1,6/12/12,12,23.447,
PRO2,1,6/12/12,13,24.822,
PRO2,1,6/12/12,14,26.759,
PRO2,1,6/12/12,15,24.447,
PRO2,1,6/12/12,16,27.884,
PRO2,1,6/12/12,17,29.444,
PRO2,1,6/12/12,18,16.119,
PRO2,1,6/12/12,19,11.098,
PRO2,1,6/12/12,20,9.276,
PRO2,1,6/12/12,21,6.634,
PRO2,1,6/12/12,22,2.919,
PRO2,1,6/12/12,23,2.982,
PRO2,1,7/12/12,0,2.415,
PRO2,1,7/12/12,1,1.406,
PRO2,1,7/12/12,2,0.145,
PRO2,1,7/12/12,3,-0.297,
PRO2,1,7/12/12,4,2.73,
PRO2,1,7/12/12,5,2.856,
PRO2,1,7/12/12,6,2.289,
PRO2,1,7/12/12,7,7.829,
PRO2,1,7/12/12,8,11.726,
PRO2,1,7/12/12,9,15.116,
PRO2,1,7/12/12,10,20.568,
PRO2,1,7/12/12,11,23.697,
PRO2,1,7/12/12,12,23.259,
PRO2,1,7/12/12,13,23.947,
PRO2,1,7/12/12,14,24.635,
PRO2,1,7/12/12,15,28.882,
PRO2,1,7/12/12,16,27.134,
PRO2,1,7/12/12,17,25.572,
PRO2,1,7/12/12,18,21.57,
PRO2,1,7/12/12,19,17.248,
PRO2,1,7/12/12,20,13.296,
PRO2,1,7/12/12,21,8.269,
PRO2,1,7/12/12,22,4.745,
PRO2,1,7/12/12,23,3.108,
PRO2,1,8/12/12,0,2.1,
PRO2,1,8/12/12,1,3.423,
PRO2,1,8/12/12,2,2.541,
PRO2,1,8/12/12,3,1.721,
PRO2,1,8/12/12,4,2.415,
PRO2,1,8/12/12,5,1.658,
PRO2,1,8/12/12,6,2.1,
PRO2,1,8/12/12,7,7.578,
PRO2,1,8/12/12,8,13.547,
PRO2,1,8/12/12,9,20.631,
PRO2,1,8/12/12,10,25.197,
PRO2,1,8/12/12,11,25.947,
PRO2,1,8/12/12,12,27.134,
