Date,"Time, GMT+10:00","Rain, mm (SEN S/N: 668163, LBL: Rain)",,"Temp, ÁC (SEN S/N: 684639, LBL: Temp (10cm))","Temp, ÁC (SEN S/N: 9824744, LBL: Temp (5cm))","Temp, ÁC (SEN S/N: 2279300, LBL: Temp (Surface))","Temp, ÁC (SEN S/N: 2429935, LBL: Ambient Temp)","RH, % (SEN S/N: 2429935, LBL: RH)","DewPt, ÁC (SEN S/N: 2429935)","PAR, uE (SEN S/N: 700672)","Wind Speed, m/s (SEN S/N: 2282103)","Gust Speed, m/s (SEN S/N: 2282103)",,"Water Content, m?/m? (SEN S/N: 2282783)"
03/10/11,13:00:00,0,,2.61,2.021,0.577,-91.857,1,-112.5,-888.9,1.14,3.81,,0.1497
03/10/11,14:00:00,0,,2.557,1.967,0.384,-91.857,1,-112.5,-888.9,1.14,4.57,,0.1539
03/10/11,15:00:00,0,,2.53,1.913,0.412,-91.857,1,-112.5,-888.9,1.9,4.19,,0.1569
03/10/11,16:00:00,0,,2.503,1.886,0.467,-91.857,1,-112.5,-888.9,1.52,4.57,,0.1582
03/10/11,17:00:00,0,,2.477,1.859,0.577,-80.143,1,-103.9,-888.9,1.52,3.43,,0.1582
03/10/11,18:00:00,0,,2.477,1.859,0.715,-60.408,1,-89.9,-888.9,1.14,2.66,,0.1573
03/10/11,19:00:00,0,,2.477,1.859,0.77,-50.32,1,-82.9,-888.9,1.14,2.66,,0.1565
03/10/11,20:00:00,0,,2.477,1.859,0.797,-49.787,1,-82.6,-888.9,0.38,3.05,,0.156
03/10/11,21:00:00,0,,2.45,1.859,0.797,-48.764,1,-81.9,-888.9,0,0.76,,0.1552
03/10/11,22:00:00,0,,2.45,1.859,0.825,-50.868,1,-83.3,-888.9,0,0.38,,0.1543
03/10/11,23:00:00,0,,2.45,1.859,0.825,-87.363,1,-109.2,-888.9,0,0.38,,0.1539
04/10/11,00:00:00,0,,2.45,1.859,0.852,-82.596,1,-105.7,-888.9,0,1.52,,0.1535
04/10/11,01:00:00,0,,2.45,1.859,0.852,-84.007,1,-106.7,-888.9,0.38,2.66,,0.1531
04/10/11,02:00:00,0,,2.45,1.859,0.88,-85.581,1,-107.9,-888.9,2.28,4.57,,0.1531
04/10/11,03:00:00,0,,2.45,1.832,0.88,-79.06,1,-103.1,-888.9,2.28,4.19,,0.1526
04/10/11,04:00:00,0,,2.423,1.832,0.88,-75.392,1,-100.5,-888.9,2.28,4.57,,0.1522
04/10/11,05:00:00,0,,2.423,1.832,0.88,-76.227,1,-101.1,-888.9,2.28,4.19,,0.1518
04/10/11,06:00:00,0,,2.423,1.832,0.88,-71.802,1,-97.9,-888.9,1.9,3.81,,0.1514
04/10/11,07:00:00,0,,2.423,1.778,0.825,-91.857,1,-112.5,-888.9,0.76,2.66,,0.1514
04/10/11,08:00:00,0,,2.423,1.751,0.825,-91.857,1,-112.5,-888.9,1.9,4.57,,0.151
04/10/11,09:00:00,0,,2.396,1.751,0.907,-91.857,1,-112.5,-888.9,1.14,4.19,,0.151
04/10/11,10:00:00,0,,2.396,1.805,1.044,-91.857,1,-112.5,-888.9,1.52,4.95,,0.1505
04/10/11,11:00:00,0,,2.423,1.886,0.742,-91.857,1,-112.5,-888.9,1.52,4.19,,0.1505
04/10/11,12:00:00,0,,2.423,1.94,0.356,-91.857,1,-112.5,-888.9,1.9,5.71,,0.1535
04/10/11,13:00:00,0,,2.423,1.994,0.329,-91.857,1,-112.5,-888.9,2.66,6.85,,0.1582
04/10/11,14:00:00,0,,2.423,1.994,0.301,-91.857,1,-112.5,-888.9,3.43,6.85,,0.1628
04/10/11,15:00:00,0,,2.37,1.967,0.356,-91.857,1,-112.5,-888.9,3.05,6.85,,0.1671
04/10/11,16:00:00,0,,2.343,1.994,0.412,-91.857,1,-112.5,-888.9,2.66,6.47,,0.1671
04/10/11,17:00:00,0,,2.343,2.021,0.55,-91.857,1,-112.5,-888.9,1.14,3.81,,0.1649
04/10/11,18:00:00,0,,2.37,2.021,0.825,-91.857,1,-112.5,-888.9,0.38,3.05,,0.162
04/10/11,19:00:00,0,,2.37,1.967,0.907,-58.045,1,-88.2,-888.9,0.38,1.9,,0.1599
04/10/11,20:00:00,0,,2.37,1.94,0.934,-41.273,1,-76.8,-888.9,0,1.9,,0.1582
04/10/11,21:00:00,0,,2.396,1.913,0.907,-45.988,1,-80,-888.9,0,0.76,,0.1569
04/10/11,22:00:00,0,,2.396,1.886,0.852,-45.845,1,-79.9,-888.9,0,3.05,,0.156
04/10/11,23:00:00,0,,2.396,1.778,0.687,-38.112,1,-74.7,-888.9,1.9,5.33,,0.1552
05/10/11,00:00:00,0,,2.37,1.724,0.687,-38.508,1,-74.9,-888.9,3.05,6.47,,0.1543
05/10/11,01:00:00,0,,2.343,1.751,0.715,-35.618,1,-73,-888.9,2.66,4.95,,0.1539
05/10/11,02:00:00,0,,2.343,1.751,0.742,-37.917,1,-74.5,-888.9,3.43,6.47,,0.1535
05/10/11,03:00:00,0,,2.343,1.778,0.77,-65.553,1,-93.5,-888.9,4.57,8.76,,0.1531
05/10/11,04:00:00,0,,2.343,1.778,0.797,-91.857,1,-112.5,-888.9,5.33,9.52,,0.1526
05/10/11,05:00:00,0,,2.343,1.778,0.825,-87.363,1,-109.2,-888.9,4.57,8.76,,0.1522
05/10/11,06:00:00,0,,2.316,1.751,0.797,-80.143,1,-103.9,-888.9,3.43,6.09,,0.1522
05/10/11,07:00:00,0,,2.316,1.724,0.797,-89.421,1,-110.7,-888.9,4.19,7.61,,0.1518
05/10/11,08:00:00,0,,2.316,1.778,1.017,-89.421,1,-110.7,-888.9,4.19,8.38,,0.1514
05/10/11,09:00:00,0,,2.343,1.967,1.071,-89.421,1,-110.7,-888.9,4.57,7.61,,0.151
05/10/11,10:00:00,0,,2.423,2.236,1.18,-91.857,1,-112.5,-888.9,4.95,8.76,,0.1522
05/10/11,11:00:00,0,,2.557,2.903,1.832,-91.857,1,-112.5,-888.9,4.19,7.61,,0.1543
05/10/11,12:00:00,0,,2.85,3.854,3.301,-91.857,1,-112.5,-888.9,3.81,7.61,,0.1548
05/10/11,13:00:00,0,,3.221,4.895,9.139,-91.857,1,-112.5,-888.9,3.43,7.99,,0.1539
05/10/11,14:00:00,0,,3.696,5.77,10.492,-91.857,1,-112.5,-888.9,3.81,6.85,,0.1531
05/10/11,15:00:00,0,,4.115,6.204,9.952,-91.857,1,-112.5,-888.9,2.66,6.09,,0.1522
05/10/11,16:00:00,0,,4.454,6.204,9.287,-91.857,1,-112.5,-888.9,1.9,4.57,,0.1514
05/10/11,17:00:00,0,,4.662,6.23,8.916,-85.581,1,-107.9,-888.9,2.66,4.95,,0.151
05/10/11,18:00:00,0,,4.818,6.051,6.56,-71.175,1,-97.5,-888.9,1.14,3.43,,0.1505
05/10/11,19:00:00,0,,4.844,5.565,4.947,-64.308,1,-92.6,-888.9,0,1.52,,0.1501
05/10/11,20:00:00,0,,4.792,5.05,4.037,-84.007,1,-106.7,-888.9,0,0.76,,0.1501
05/10/11,21:00:00,0,,4.688,4.688,4.037,-82.596,1,-105.7,-888.9,0.76,3.43,,0.1497
05/10/11,22:00:00,0,,4.584,4.506,3.854,-71.175,1,-97.5,-888.9,0.38,1.52,,0.1493
05/10/11,23:00:00,0,,4.506,4.324,3.459,-78.053,1,-102.4,-888.9,0.38,2.28,,0.1493
06/10/11,00:00:00,0,,4.428,4.168,3.301,-75.392,1,-100.5,-888.9,0,1.52,,0.1488
06/10/11,01:00:00,0,,4.35,4.011,3.089,-77.111,1,-101.7,-888.9,0,1.14,,0.1484
06/10/11,02:00:00,0,,4.272,3.88,2.93,-72.455,1,-98.4,-888.9,0,0,,0.1484
06/10/11,03:00:00,0,,4.194,3.775,2.877,-71.802,1,-97.9,-888.9,0,0.76,,0.1484
06/10/11,04:00:00,0,,4.115,3.696,2.797,-56.974,1,-87.5,-888.9,0.38,1.9,,0.148
06/10/11,05:00:00,0,,4.063,3.617,2.744,-49.613,1,-82.4,-888.9,0,0.38,,0.148
06/10/11,06:00:00,0,,4.011,3.538,2.557,-48.436,1,-81.6,-888.9,0,0.38,,0.1476
06/10/11,07:00:00,0,,3.958,3.485,3.142,-82.596,1,-105.7,-888.9,0,1.52,,0.1476
06/10/11,08:00:00,0,,3.932,3.617,4.818,-91.857,1,-112.5,-888.9,0.38,2.28,,0.1471
06/10/11,09:00:00,0,,3.985,4.115,6.56,-91.857,1,-112.5,-888.9,0.38,3.05,,0.1467
06/10/11,10:00:00,0,,4.141,4.61,7.268,-91.857,1,-112.5,-888.9,1.52,3.81,,0.1463
06/10/11,11:00:00,0,,4.324,4.999,7.77,-91.857,1,-112.5,-888.9,2.28,4.57,,0.1459
06/10/11,12:00:00,0,,4.506,5.411,8.717,-91.857,1,-112.5,-888.9,1.9,4.57,,0.1459
06/10/11,13:00:00,0,,4.714,5.821,9.287,-91.857,1,-112.5,-888.9,1.52,4.95,,0.1459
06/10/11,14:00:00,0,,4.947,6.128,9.04,-91.857,1,-112.5,-888.9,1.14,4.57,,0.1454
06/10/11,15:00:00,0,,5.128,6.306,8.693,-89.421,1,-110.7,-888.9,1.52,3.81,,0.1454
06/10/11,16:00:00,0,,5.257,6.23,7.192,-89.421,1,-110.7,-888.9,1.52,3.81,,0.145
06/10/11,17:00:00,0.25,,5.308,5.975,6.636,-32.983,1,-71.3,-888.9,1.14,3.05,,0.1454
06/10/11,18:00:00,0.76,,5.308,5.77,6,-32.369,1,-70.8,-888.9,0,1.14,,0.145
06/10/11,19:00:00,0.76,,5.282,5.514,5.282,-35.1,1,-72.7,-888.9,0,1.52,,0.145
06/10/11,20:00:00,0.76,,5.231,5.257,4.921,-47.327,1,-80.9,-888.9,0.38,1.52,,0.1454
06/10/11,21:00:00,0.25,,5.154,5.076,4.766,-56.212,1,-87,-888.9,0.76,2.66,,0.1459
06/10/11,22:00:00,0.25,,5.076,4.947,4.61,-59.786,1,-89.5,-888.9,0.76,3.05,,0.1459
06/10/11,23:00:00,0,,5.024,4.818,4.454,-54.55,1,-85.8,-888.9,0.38,1.9,,0.1463
07/10/11,00:00:00,0,,4.973,4.714,3.932,-55.244,1,-86.3,-888.9,0,1.52,,0.1463
07/10/11,01:00:00,0.25,,4.895,4.454,2.85,-53.883,1,-85.4,-888.9,0,0.76,,0.1467
07/10/11,02:00:00,0,,4.766,4.194,2.637,-55.721,1,-86.6,-888.9,0.38,2.28,,0.1467
07/10/11,03:00:00,0,,4.662,3.932,2.182,-56.212,1,-87,-888.9,0.38,2.66,,0.1467
07/10/11,04:00:00,0,,4.532,3.749,2.074,-56.212,1,-87,-888.9,0.38,2.28,,0.1467
07/10/11,05:00:00,0,,4.402,3.564,1.643,-55.965,1,-86.8,-888.9,0.76,1.9,,0.1463
07/10/11,06:00:00,0,,4.272,3.301,1.344,-53.665,1,-85.2,-888.9,0.38,2.66,,0.1467
07/10/11,07:00:00,0,,4.141,3.089,1.289,-53.239,1,-84.9,-888.9,0.38,2.28,,0.1467
07/10/11,08:00:00,0,,4.011,3.221,2.877,-55.009,1,-86.1,-888.9,0,1.52,,0.1463
07/10/11,09:00:00,0,,4.089,4.298,7.77,-56.212,1,-87,-888.9,0.38,2.28,,0.1459
07/10/11,10:00:00,0,,4.402,5.591,10.296,-61.385,1,-90.6,-888.9,0.76,3.05,,0.1459
07/10/11,11:00:00,0,,4.792,6.204,9.805,-91.857,1,-112.5,-888.9,1.14,4.57,,0.1454
07/10/11,12:00:00,0,,5.076,6.484,9.805,-91.857,1,-112.5,-888.9,0.76,3.43,,0.1454
07/10/11,13:00:00,0,,5.308,6.535,9.287,-91.857,1,-112.5,-888.9,1.14,4.19,,0.145
07/10/11,14:00:00,0,,5.462,6.636,9.287,-91.857,1,-112.5,-888.9,1.52,4.19,,0.145
07/10/11,15:00:00,0.25,,5.591,6.661,9.139,-47.481,1,-81,-888.9,0.38,3.43,,0.145
07/10/11,16:00:00,1.27,,5.719,6.661,8.817,-55.721,1,-86.6,-888.9,0.38,3.81,,0.145
07/10/11,17:00:00,0.25,,5.796,6.687,8.568,-56.974,1,-87.5,-888.9,0,1.9,,0.1454
07/10/11,18:00:00,0.76,,5.872,6.535,7.192,-62.422,1,-91.3,-888.9,0.76,3.43,,0.1463
07/10/11,19:00:00,0,,5.872,6.255,6.102,-63.528,1,-92.1,-888.9,0,0.38,,0.1467
07/10/11,20:00:00,0,,5.821,5.898,4.973,-65.99,1,-93.8,-888.9,0,0.76,,0.1471
07/10/11,21:00:00,0.25,,5.719,5.539,4.869,-59.786,1,-89.5,-888.9,0,1.9,,0.1476
07/10/11,22:00:00,0,,5.591,5.385,4.921,-61.053,1,-90.3,-888.9,0,0.76,,0.1476
07/10/11,23:00:00,0,,5.514,5.282,4.662,-60.408,1,-89.9,-888.9,0,0,,0.1476
08/10/11,00:00:00,0,,5.437,5.154,4.428,-60.408,1,-89.9,-888.9,0,1.9,,0.1476
08/10/11,01:00:00,0.25,,5.385,5.024,4.141,-62.07,1,-91.1,-888.9,0,2.28,,0.1476
08/10/11,02:00:00,0,,5.282,4.844,3.854,-63.528,1,-92.1,-888.9,0,1.14,,0.1476
08/10/11,03:00:00,0,,5.205,4.688,3.354,-62.422,1,-91.3,-888.9,0,0,,0.1476
08/10/11,04:00:00,0,,5.102,4.48,2.664,-63.914,1,-92.3,-888.9,0,0,,0.1476
08/10/11,05:00:00,0,,4.973,4.168,2.047,-62.422,1,-91.3,-888.9,0,1.52,,0.1476
08/10/11,06:00:00,0,,4.818,3.88,2.021,-63.151,1,-91.8,-888.9,0.76,2.66,,0.1476
08/10/11,07:00:00,0,,4.688,3.775,2.316,-62.422,1,-91.3,-888.9,1.14,3.05,,0.1471
08/10/11,08:00:00,0,,4.584,3.906,4.35,-63.151,1,-91.8,-888.9,1.9,5.33,,0.1471
08/10/11,09:00:00,0,,4.636,4.818,8.27,-82.596,1,-105.7,-888.9,1.9,4.95,,0.1467
08/10/11,10:00:00,0,,4.921,6.077,10.467,-91.857,1,-112.5,-888.9,1.14,3.43,,0.1463
08/10/11,11:00:00,0,,5.308,6.99,13.305,-91.857,1,-112.5,-888.9,2.66,7.23,,0.1463
08/10/11,12:00:00,0,,5.77,8.02,14.074,-91.857,1,-112.5,-888.9,3.43,7.61,,0.1459
08/10/11,13:00:00,0,,6.179,8.469,13.666,-91.857,1,-112.5,-888.9,3.43,8.38,,0.1459
08/10/11,14:00:00,0,,6.56,9.163,17.32,-91.857,1,-112.5,-888.9,4.57,8.38,,0.1454
08/10/11,15:00:00,0,,7.015,10.075,16.272,-91.857,1,-112.5,-888.9,3.81,7.61,,0.1454
08/10/11,16:00:00,0,,7.393,9.903,11.856,-91.857,1,-112.5,-888.9,3.43,6.85,,0.145
08/10/11,17:00:00,0.25,,7.494,9.188,9.805,-22.117,1,-64.1,-888.9,3.43,8.76,,0.1454
08/10/11,18:00:00,2.29,,7.444,8.394,7.645,-60.094,1,-89.7,-888.9,2.66,6.09,,0.1454
08/10/11,19:00:00,1.02,,7.242,7.569,6.509,-62.422,1,-91.3,-888.9,3.43,8.38,,0.1467
08/10/11,20:00:00,0,,7.041,6.99,5.668,-64.308,1,-92.6,-888.9,2.66,5.71,,0.1476
08/10/11,21:00:00,0,,6.813,6.484,5.128,-64.713,1,-92.9,-888.9,1.9,3.81,,0.1476
08/10/11,22:00:00,0.25,,6.611,6.204,5.128,-62.07,1,-91.1,-888.9,1.52,5.33,,0.148
08/10/11,23:00:00,0,,6.433,6,5.154,-59.186,1,-89,-888.9,3.43,7.99,,0.148
09/10/11,00:00:00,0.25,,6.306,5.872,4.947,-59.786,1,-89.5,-888.9,3.81,8.76,,0.148
09/10/11,01:00:00,0,,6.204,5.693,4.454,-60.727,1,-90.1,-888.9,2.66,5.71,,0.148
09/10/11,02:00:00,0,,6.077,5.488,4.324,-61.053,1,-90.3,-888.9,3.05,7.99,,0.148
09/10/11,03:00:00,0,,5.949,5.308,4.168,-61.053,1,-90.3,-888.9,3.81,8.38,,0.148
09/10/11,04:00:00,0,,5.821,5.154,3.801,-61.724,1,-90.8,-888.9,4.19,9.14,,0.148
09/10/11,05:00:00,0,,5.693,4.947,3.538,-61.724,1,-90.8,-888.9,4.57,10.28,,0.148
09/10/11,06:00:00,0,,5.565,4.792,3.406,-63.528,1,-92.1,-888.9,4.57,9.14,,0.148
09/10/11,07:00:00,0,,5.462,4.662,3.301,-76.227,1,-101.1,-888.9,4.95,9.9,,0.1476
09/10/11,08:00:00,0,,5.36,4.558,3.274,-91.857,1,-112.5,-888.9,5.71,11.8,,0.1476
09/10/11,09:00:00,0.25,,5.257,4.428,3.142,-60.094,1,-89.7,-888.9,5.33,10.66,,0.1476
09/10/11,10:00:00,0.25,,5.179,4.506,4.74,-64.308,1,-92.6,-888.9,4.95,11.04,,0.1471
09/10/11,11:00:00,0,,5.179,4.921,6.687,-66.439,1,-94.1,-888.9,5.33,11.04,,0.1471
09/10/11,12:00:00,0.76,,5.308,5.514,7.015,-68.893,1,-95.9,-888.9,5.33,10.66,,0.1471
09/10/11,13:00:00,0,,5.462,6.077,11.565,-67.376,1,-94.8,-888.9,5.33,11.04,,0.1476
09/10/11,14:00:00,1.02,,5.745,6.839,8.444,-62.783,1,-91.6,-888.9,4.57,9.9,,0.1476
09/10/11,15:00:00,0,,5.949,6.661,8.693,-62.422,1,-91.3,-888.9,5.33,11.8,,0.1476
09/10/11,16:00:00,0,,6.026,6.56,9.139,-61.724,1,-90.8,-888.9,4.95,12.56,,0.148
09/10/11,17:00:00,0,,6.051,6.408,6.737,-91.857,1,-112.5,-888.9,4.19,9.52,,0.148
09/10/11,18:00:00,0,,6.026,5.924,4.662,-91.857,1,-112.5,-888.9,2.28,6.09,,0.148
09/10/11,19:00:00,0,,5.872,5.334,3.168,-91.857,1,-112.5,-888.9,1.14,4.57,,0.148
09/10/11,20:00:00,0,,5.668,4.844,2.69,-91.857,1,-112.5,-888.9,0.38,1.9,,0.148
09/10/11,21:00:00,0,,5.488,4.558,2.557,-82.596,1,-105.7,-888.9,0,1.9,,0.148
09/10/11,22:00:00,0,,5.334,4.35,2.155,-80.143,1,-103.9,-888.9,0,1.52,,0.148
09/10/11,23:00:00,0,,5.179,4.089,1.805,-91.857,1,-112.5,-888.9,0.76,3.43,,0.1476
10/10/11,00:00:00,0,,4.999,3.827,1.453,-91.857,1,-112.5,-888.9,1.52,4.19,,0.148
10/10/11,01:00:00,0,,4.844,3.591,1.262,-91.857,1,-112.5,-888.9,1.14,3.43,,0.1476
10/10/11,02:00:00,0,,4.688,3.38,1.044,-91.857,1,-112.5,-888.9,0.38,3.81,,0.1476
10/10/11,03:00:00,0,,4.532,3.142,0.852,-91.857,1,-112.5,-888.9,0.38,4.57,,0.1476
10/10/11,04:00:00,0,,4.376,2.956,0.632,-91.857,1,-112.5,-888.9,1.52,4.57,,0.1476
10/10/11,05:00:00,0,,4.246,2.797,0.384,-91.857,1,-112.5,-888.9,1.52,4.57,,0.1476
10/10/11,06:00:00,0,,4.089,2.637,0.163,-91.857,1,-112.5,-888.9,1.52,5.33,,0.1476
10/10/11,07:00:00,0,,3.958,2.477,0.079,-91.857,1,-112.5,-888.9,1.9,4.57,,0.1476
10/10/11,08:00:00,0,,3.854,2.396,0.218,-91.857,1,-112.5,-888.9,1.9,4.95,,0.1471
10/10/11,09:00:00,0,,3.775,2.93,0.825,-91.857,1,-112.5,-888.9,1.9,5.33,,0.1467
10/10/11,10:00:00,0,,3.985,4.532,6.763,-91.857,1,-112.5,-888.9,3.43,7.99,,0.1463
10/10/11,11:00:00,0,,4.454,6.281,11.71,-91.857,1,-112.5,-888.9,4.57,10.66,,0.1459
10/10/11,12:00:00,0,,5.024,7.544,12.461,-91.857,1,-112.5,-888.9,5.71,11.04,,0.1454
10/10/11,13:00:00,0,,5.514,7.82,10.834,-91.857,1,-112.5,-888.9,5.71,11.04,,0.1454
10/10/11,14:00:00,0,,5.77,7.594,9.534,-91.857,1,-112.5,-888.9,5.71,11.42,,0.1454
10/10/11,15:00:00,0,,5.872,7.091,6.813,-85.581,1,-107.9,-888.9,5.33,9.9,,0.1454
10/10/11,16:00:00,0,,5.796,6.077,4.376,-78.053,1,-102.4,-888.9,4.95,10.28,,0.1454
10/10/11,17:00:00,0,,5.565,5.179,3.617,-84.007,1,-106.7,-888.9,3.81,8.76,,0.145
10/10/11,18:00:00,0,,5.308,4.532,3.327,-76.227,1,-101.1,-888.9,4.95,9.14,,0.145
10/10/11,19:00:00,0,,5.076,4.141,3.063,-80.143,1,-103.9,-888.9,4.19,8.38,,0.145
10/10/11,20:00:00,0,,4.895,3.88,2.85,-80.143,1,-103.9,-888.9,4.19,9.14,,0.145
10/10/11,21:00:00,0,,4.74,3.67,2.61,-80.143,1,-103.9,-888.9,6.09,12.18,,0.145
10/10/11,22:00:00,0,,4.61,3.564,2.396,-80.143,1,-103.9,-888.9,5.71,11.04,,0.145
10/10/11,23:00:00,0,,4.506,3.512,2.289,-76.227,1,-101.1,-888.9,6.85,13.32,,0.145
11/10/11,00:00:00,0,,4.428,3.433,2.155,-78.053,1,-102.4,-888.9,7.23,15.61,,0.145
11/10/11,01:00:00,0,,4.324,3.354,2.074,-78.053,1,-102.4,-888.9,6.47,12.94,,0.145
11/10/11,02:00:00,0,,4.246,3.274,2.021,-80.143,1,-103.9,-888.9,5.71,12.94,,0.145
11/10/11,03:00:00,0,,4.168,3.195,1.994,-78.053,1,-102.4,-888.9,4.95,10.66,,0.1446
11/10/11,04:00:00,0,,4.089,3.168,1.967,-81.316,1,-104.8,-888.9,4.19,11.04,,0.1446
11/10/11,05:00:00,0,,4.037,3.116,1.94,-85.581,1,-107.9,-888.9,4.19,9.14,,0.1446
11/10/11,06:00:00,0,,3.985,3.063,1.859,-85.581,1,-107.9,-888.9,4.19,8.76,,0.1446
11/10/11,07:00:00,0,,3.932,2.983,1.805,-89.421,1,-110.7,-888.9,3.05,7.61,,0.1446
11/10/11,08:00:00,0,,3.854,2.93,1.805,-91.857,1,-112.5,-888.9,2.66,6.47,,0.1446
11/10/11,09:00:00,1.02,,3.801,2.903,1.859,-22.016,1,-64.1,-888.9,1.9,6.09,,0.1446
11/10/11,10:00:00,1.02,,3.775,2.877,1.886,-48.273,1,-81.5,-888.9,2.28,5.71,,0.1446
11/10/11,11:00:00,0,,3.722,2.823,1.886,-45.422,1,-79.6,-888.9,2.28,6.09,,0.1442
11/10/11,12:00:00,0,,3.617,2.637,2.557,-41.967,1,-77.3,-888.9,2.66,7.99,,0.145
11/10/11,13:00:00,0,,2.744,2.047,4.714,-74.603,1,-99.9,-888.9,3.43,7.99,,0.1459
11/10/11,14:00:00,0,,2.93,2.956,9.928,-91.857,1,-112.5,-888.9,3.81,7.99,,0.1463
11/10/11,15:00:00,0,,3.564,4.532,9.361,-91.857,1,-112.5,-888.9,3.05,6.85,,0.1463
11/10/11,16:00:00,0,,4.089,5.05,8.767,-91.857,1,-112.5,-888.9,3.43,7.99,,0.1463
11/10/11,17:00:00,0,,4.454,5.334,7.242,-91.857,1,-112.5,-888.9,2.28,5.71,,0.1463
11/10/11,18:00:00,0,,4.662,5.128,4.792,-91.857,1,-112.5,-888.9,1.9,4.95,,0.1459
11/10/11,19:00:00,0,,4.714,4.636,3.248,-91.857,1,-112.5,-888.9,1.14,3.81,,0.1459
11/10/11,20:00:00,0,,4.636,4.141,2.182,-91.857,1,-112.5,-888.9,0,1.9,,0.1463
11/10/11,21:00:00,0,,4.506,3.67,1.751,-85.581,1,-107.9,-888.9,0,2.28,,0.1463
11/10/11,22:00:00,0,,4.35,3.406,1.344,-91.857,1,-112.5,-888.9,0,1.9,,0.1459
11/10/11,23:00:00,0,,4.194,3.089,1.044,-91.857,1,-112.5,-888.9,1.14,3.43,,0.1463
12/10/11,00:00:00,0,,4.063,2.85,0.797,-91.857,1,-112.5,-888.9,0.38,1.9,,0.1463
12/10/11,01:00:00,0,,3.906,2.637,0.55,-91.857,1,-112.5,-888.9,0,2.66,,0.1463
12/10/11,02:00:00,0,,3.775,2.477,0.384,-91.857,1,-112.5,-888.9,0,1.52,,0.1463
12/10/11,03:00:00,0,,3.67,2.37,0.051,-91.857,1,-112.5,-888.9,0,1.14,,0.1463
12/10/11,04:00:00,0,,3.538,2.236,-0.143,-91.857,1,-112.5,-888.9,0.76,3.81,,0.1463
12/10/11,05:00:00,0,,3.433,2.128,-0.283,-91.857,1,-112.5,-888.9,1.14,3.05,,0.1463
12/10/11,06:00:00,0,,3.327,2.021,-0.339,-91.857,1,-112.5,-888.9,1.52,3.43,,0.1459
12/10/11,07:00:00,0,,3.248,1.913,-0.283,-91.857,1,-112.5,-888.9,1.52,3.81,,0.1463
12/10/11,08:00:00,0,,3.142,1.832,-0.088,-91.857,1,-112.5,-888.9,3.05,6.47,,0.1459
12/10/11,09:00:00,0,,3.089,1.94,0.107,-91.857,1,-112.5,-888.9,2.28,6.09,,0.1454
12/10/11,10:00:00,0,,3.195,3.38,4.48,-91.857,1,-112.5,-888.9,3.05,6.85,,0.1446
12/10/11,11:00:00,0,,3.643,5.565,13.281,-91.857,1,-112.5,-888.9,1.9,5.71,,0.1442
12/10/11,12:00:00,0,,4.35,7.569,17.653,-91.857,1,-112.5,-888.9,3.05,7.23,,0.1437
12/10/11,13:00:00,0,,5.102,9.114,20.341,-91.857,1,-112.5,-888.9,2.66,5.71,,0.1433
12/10/11,14:00:00,0,,5.847,10.296,21.891,-91.857,1,-112.5,-888.9,1.9,6.85,,0.1429
12/10/11,15:00:00,0,,6.509,10.907,17.867,-91.857,1,-112.5,-888.9,1.14,4.95,,0.1429
12/10/11,16:00:00,0,,6.94,10.173,14.577,-91.857,1,-112.5,-888.9,0.76,5.33,,0.1429
12/10/11,17:00:00,0,,7.041,9.583,12.968,-91.857,1,-112.5,-888.9,0.76,3.05,,0.1429
12/10/11,18:00:00,0,,7.066,8.792,8.593,-91.857,1,-112.5,-888.9,1.14,3.05,,0.1429
12/10/11,19:00:00,0,,6.94,7.72,5.975,-80.143,1,-103.9,-888.9,0.38,2.28,,0.1429
12/10/11,20:00:00,0,,6.661,6.712,4.506,-67.376,1,-94.8,-888.9,0.38,2.28,,0.1429
12/10/11,21:00:00,0,,6.382,6.077,4.35,-66.901,1,-94.4,-888.9,0,1.9,,0.1429
12/10/11,22:00:00,0,,6.128,5.591,3.459,-89.421,1,-110.7,-888.9,0,1.9,,0.1429
12/10/11,23:00:00,0,,5.872,5.076,2.423,-91.857,1,-112.5,-888.9,0,0,,0.1433
13/10/11,00:00:00,0,,5.616,4.506,1.805,-91.857,1,-112.5,-888.9,0,1.14,,0.1433
13/10/11,01:00:00,0,,5.334,4.037,1.453,-91.857,1,-112.5,-888.9,0.38,2.28,,0.1433
13/10/11,02:00:00,0,,5.102,3.722,1.18,-91.857,1,-112.5,-888.9,1.14,3.05,,0.1433
13/10/11,03:00:00,0,,4.869,3.459,1.017,-28.404,1,-68.2,-888.9,2.66,4.95,,0.1433
13/10/11,04:00:00,0,,4.688,3.274,0.934,-48.764,1,-81.9,-888.9,2.66,4.95,,0.1437
13/10/11,05:00:00,0,,4.506,3.142,0.88,-79.06,1,-103.1,-888.9,2.66,4.95,,0.1433
13/10/11,06:00:00,0,,4.376,3.009,0.797,-81.316,1,-104.8,-888.9,3.05,5.33,,0.1433
13/10/11,07:00:00,0,,4.22,2.903,0.852,-91.857,1,-112.5,-888.9,1.14,3.43,,0.1429
13/10/11,08:00:00,0,,4.141,3.195,1.67,-91.857,1,-112.5,-888.9,1.14,4.19,,0.1429
13/10/11,09:00:00,0,,4.246,4.48,7.368,-91.857,1,-112.5,-888.9,1.14,3.05,,0.142
